player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Maximilian Arnold,WO,/en/players/86e119e0/Maximilian-Arnold,0.6,86e119e0,https://fbref.com/req/202302030/images/headshots/86e119e0_2022.jpg,WO,/en/players/86e119e0/Maximilian-Arnold,-1.1,86e119e0
Florian Wirtz,LE,/en/players/e7fcf289/Florian-Wirtz,0.6,e7fcf289,https://fbref.com/req/202302030/images/headshots/e7fcf289_2022.jpg,LE,/en/players/e7fcf289/Florian-Wirtz,1.49,e7fcf289
Armindo Sieb,MA,/en/players/228c1d94/Armindo-Sieb,0.59,228c1d94,https://fbref.com/req/202302030/images/headshots/228c1d94_2022.jpg,MA,/en/players/228c1d94/Armindo-Sieb,2.45,228c1d94
Miloš Veljković,WE,/en/players/a5ae8f8e/Milos-Veljkovic,0.59,a5ae8f8e,https://fbref.com/req/202302030/images/headshots/a5ae8f8e_2022.jpg,WE,/en/players/a5ae8f8e/Milos-Veljkovic,-0.71,a5ae8f8e
Noah Weißhaupt,ST,/en/players/dd676a97/Noah-Weisshaupt,0.58,dd676a97,https://fbref.com/req/202302030/images/headshots/dd676a97_2022.jpg,FR,/en/players/dd676a97/Noah-Weisshaupt,2.06,dd676a97
Noah Weißhaupt,ST,/en/players/dd676a97/Noah-Weisshaupt,0.58,dd676a97,https://fbref.com/req/202302030/images/headshots/dd676a97_2022.jpg,ST,/en/players/dd676a97/Noah-Weisshaupt,1.78,dd676a97
Donyell Malen,DO,/en/players/116c35df/Donyell-Malen,0.58,116c35df,https://fbref.com/req/202302030/images/headshots/116c35df_2022.jpg,DO,/en/players/116c35df/Donyell-Malen,1.82,116c35df
Merlin Röhl,FR,/en/players/1f2c7b55/Merlin-Rohl,0.58,1f2c7b55,https://fbref.com/req/202302030/images/headshots/1f2c7b55_2022.jpg,FR,/en/players/1f2c7b55/Merlin-Rohl,1.08,1f2c7b55
Florian Grillitsch,HO,/en/players/ffbbc83b/Florian-Grillitsch,0.57,ffbbc83b,https://fbref.com/req/202302030/images/headshots/ffbbc83b_2022.jpg,HO,/en/players/ffbbc83b/Florian-Grillitsch,-0.95,ffbbc83b
Nathan Tella,LE,/en/players/f1e94cd6/Nathan-Tella,0.57,f1e94cd6,https://fbref.com/req/202302030/images/headshots/f1e94cd6_2022.jpg,LE,/en/players/f1e94cd6/Nathan-Tella,1.08,f1e94cd6
Paul Wanner,HE,/en/players/cb64672e/Paul-Wanner,0.57,cb64672e,https://fbref.com/req/202302030/images/headshots/cb64672e_2022.jpg,HE,/en/players/cb64672e/Paul-Wanner,0.16,cb64672e
Finn Porath,HO,/en/players/b020d807/Finn-Porath,0.56,b020d807,https://fbref.com/req/202302030/images/headshots/b020d807_2022.jpg,HO,/en/players/b020d807/Finn-Porath,1.64,b020d807
Léo Scienza,HE,/en/players/79064bc9/Leo-Scienza,0.55,79064bc9,https://fbref.com/req/202302030/images/headshots/79064bc9_2022.jpg,HE,/en/players/79064bc9/Leo-Scienza,3.59,79064bc9
Antonio Nusa,RB,/en/players/4ab12002/Antonio-Nusa,0.53,4ab12002,https://fbref.com/req/202302030/images/headshots/4ab12002_2022.jpg,RB,/en/players/4ab12002/Antonio-Nusa,1.79,4ab12002
Chris Führich,ST,/en/players/0cf778df/Chris-Fuhrich,0.53,0cf778df,https://fbref.com/req/202302030/images/headshots/0cf778df_2022.jpg,ST,/en/players/0cf778df/Chris-Fuhrich,2.36,0cf778df
Konrad Laimer,BA,/en/players/c1b7847c/Konrad-Laimer,0.53,c1b7847c,https://fbref.com/req/202302030/images/headshots/c1b7847c_2022.jpg,BA,/en/players/c1b7847c/Konrad-Laimer,1.34,c1b7847c
Tom Bischof,HO,/en/players/07d3bfec/Tom-Bischof,0.52,07d3bfec,https://fbref.com/req/202302030/images/headshots/07d3bfec_2022.jpg,HO,/en/players/07d3bfec/Tom-Bischof,0.14,07d3bfec
Max Geschwill,HO,/en/players/0ffda76d/Max-Geschwill,0.52,0ffda76d,https://fbref.com/req/202302030/images/headshots/0ffda76d_2022.jpg,HO,/en/players/0ffda76d/Max-Geschwill,-1.07,0ffda76d
Alexis Claude-Maurice,AU,/en/players/741418c3/Alexis-Claude-Maurice,0.52,741418c3,https://fbref.com/req/202302030/images/headshots/741418c3_2022.jpg,AU,/en/players/741418c3/Alexis-Claude-Maurice,1.44,741418c3
Aljoscha Kemlein,UN,/en/players/4658e309/Aljoscha-Kemlein,0.52,4658e309,https://fbref.com/req/202302030/images/headshots/4658e309_2022.jpg,UN,/en/players/4658e309/Aljoscha-Kemlein,-0.83,4658e309
Cedric Zesiger,AU,/en/players/2bab583c/Cedric-Zesiger,0.48,2bab583c,https://fbref.com/req/202302030/images/headshots/2bab583c_2022.jpg,AU,/en/players/2bab583c/Cedric-Zesiger,-0.5,2bab583c
Cedric Zesiger,AU,/en/players/2bab583c/Cedric-Zesiger,0.48,2bab583c,https://fbref.com/req/202302030/images/headshots/2bab583c_2022.jpg,WO,/en/players/2bab583c/Cedric-Zesiger,-0.68,2bab583c
Yorbe Vertessen,UN,/en/players/e8ef59da/Yorbe-Vertessen,0.48,e8ef59da,https://fbref.com/req/202302030/images/headshots/e8ef59da_2022.jpg,UN,/en/players/e8ef59da/Yorbe-Vertessen,1.06,e8ef59da
Robert Skov,UN,/en/players/ff98492b/Robert-Skov,0.47,ff98492b,https://fbref.com/req/202302030/images/headshots/ff98492b_2022.jpg,UN,/en/players/ff98492b/Robert-Skov,1.16,ff98492b
Anton Stach,HO,/en/players/0f59a7bf/Anton-Stach,0.47,0f59a7bf,https://fbref.com/req/202302030/images/headshots/0f59a7bf_2022.jpg,HO,/en/players/0f59a7bf/Anton-Stach,-0.64,0f59a7bf
Ermedin Demirović,ST,/en/players/ed79b7d3/Ermedin-Demirovic,0.47,ed79b7d3,https://fbref.com/req/202302030/images/headshots/ed79b7d3_2022.jpg,ST,/en/players/ed79b7d3/Ermedin-Demirovic,0.38,ed79b7d3
Yannick Gerhardt,WO,/en/players/62ab9184/Yannick-Gerhardt,0.42,62ab9184,https://fbref.com/req/202302030/images/headshots/62ab9184_2022.jpg,WO,/en/players/62ab9184/Yannick-Gerhardt,-0.11,62ab9184
Ridle Baku,WO,/en/players/442b56fa/Ridle-Baku,0.42,442b56fa,https://fbref.com/req/202302030/images/headshots/442b56fa_2022.jpg,RB,/en/players/442b56fa/Ridle-Baku,0.24,442b56fa
Ridle Baku,WO,/en/players/442b56fa/Ridle-Baku,0.42,442b56fa,https://fbref.com/req/202302030/images/headshots/442b56fa_2022.jpg,WO,/en/players/442b56fa/Ridle-Baku,-0.15,442b56fa
Mario Götze,EI,/en/players/9efa1d25/Mario-Gotze,0.42,9efa1d25,https://fbref.com/req/202302030/images/headshots/9efa1d25_2022.jpg,EI,/en/players/9efa1d25/Mario-Gotze,-0.22,9efa1d25
Eren Dinkçi,FR,/en/players/4ccd8957/Eren-Dinkci,0.41,4ccd8957,https://fbref.com/req/202302030/images/headshots/4ccd8957_2022.jpg,FR,/en/players/4ccd8957/Eren-Dinkci,2.24,4ccd8957
Jonathan Burkardt,MA,/en/players/05f99a4a/Jonathan-Burkardt,0.39,05f99a4a,https://fbref.com/req/202302030/images/headshots/05f99a4a_2022.jpg,MA,/en/players/05f99a4a/Jonathan-Burkardt,0.49,05f99a4a
Franck Honorat,GL,/en/players/db7849ca/Franck-Honorat,0.38,db7849ca,https://fbref.com/req/202302030/images/headshots/db7849ca_2022.jpg,GL,/en/players/db7849ca/Franck-Honorat,2.8,db7849ca
Felix Passlack,BO,/en/players/5c899683/Felix-Passlack,0.38,5c899683,https://fbref.com/req/202302030/images/headshots/5c899683_2022.jpg,BO,/en/players/5c899683/Felix-Passlack,0.93,5c899683
Frank Onyeka,AU,/en/players/2944f86f/Frank-Onyeka,0.36,2944f86f,https://fbref.com/req/202302030/images/headshots/2944f86f_2022.jpg,AU,/en/players/2944f86f/Frank-Onyeka,0.39,2944f86f
Morgan Guilavogui,ST,/en/players/79b51257/Morgan-Guilavogui,0.33,79b51257,https://fbref.com/req/202302030/images/headshots/79b51257_2022.jpg,ST,/en/players/79b51257/Morgan-Guilavogui,1.25,79b51257
Nicolai Remberg,HO,/en/players/625fd441/Nicolai-Remberg,0.33,625fd441,https://fbref.com/req/202302030/images/headshots/625fd441_2022.jpg,HO,/en/players/625fd441/Nicolai-Remberg,-0.25,625fd441
Anthony Caci,MA,/en/players/0118c54c/Anthony-Caci,0.31,0118c54c,https://fbref.com/req/202302030/images/headshots/0118c54c_2022.jpg,MA,/en/players/0118c54c/Anthony-Caci,-0.19,0118c54c
