player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Omar Alderete,GE,/en/players/bb08bce9/Omar-Alderete,1.35,bb08bce9,https://fbref.com/req/202302030/images/headshots/bb08bce9_2022.jpg,GE,/en/players/bb08bce9/Omar-Alderete,-0.09,bb08bce9
Jofre,ES,/en/players/030ef8d6/Jofre,1.32,030ef8d6,https://fbref.com/req/202302030/images/headshots/030ef8d6_2022.jpg,ES,/en/players/030ef8d6/Jofre,1.57,030ef8d6
Raphinha,BA,/en/players/3423f250/Raphinha,1.3,3423f250,https://fbref.com/req/202302030/images/headshots/3423f250_2022.jpg,BA,/en/players/3423f250/Raphinha,1.1,3423f250
Óscar Trejo,RA,/en/players/fc647b34/Oscar-Trejo,1.3,fc647b34,https://fbref.com/req/202302030/images/headshots/fc647b34_2022.jpg,RA,/en/players/fc647b34/Oscar-Trejo,-0.03,fc647b34
Isaac Palazón Camacho,RA,/en/players/49dbab27/Isaac-Palazon-Camacho,1.29,49dbab27,https://fbref.com/req/202302030/images/headshots/49dbab27_2022.jpg,RA,/en/players/49dbab27/Isaac-Palazon-Camacho,-0.22,49dbab27
Álvaro García,RA,/en/players/90bbd822/Alvaro-Garcia,1.29,90bbd822,https://fbref.com/req/202302030/images/headshots/90bbd822_2022.jpg,RA,/en/players/90bbd822/Alvaro-Garcia,1.47,90bbd822
Kike Pérez,VA,/en/players/237a3851/Kike-Perez,1.28,237a3851,https://fbref.com/req/202302030/images/headshots/237a3851_2022.jpg,VA,/en/players/237a3851/Kike-Perez,0.0,237a3851
Álvaro Aguado,ES,/en/players/014aa7bd/Alvaro-Aguado,1.27,014aa7bd,https://fbref.com/req/202302030/images/headshots/014aa7bd_2022.jpg,ES,/en/players/014aa7bd/Alvaro-Aguado,0.17,014aa7bd
Pol Lozano,ES,/en/players/ea610f00/Pol-Lozano,1.25,ea610f00,https://fbref.com/req/202302030/images/headshots/ea610f00_2022.jpg,ES,/en/players/ea610f00/Pol-Lozano,-0.65,ea610f00
Mikel Vesga,AT,/en/players/b0fce72c/Mikel-Vesga,1.25,b0fce72c,https://fbref.com/req/202302030/images/headshots/b0fce72c_2022.jpg,AT,/en/players/b0fce72c/Mikel-Vesga,-0.41,b0fce72c
Antonio Blanco,AL,/en/players/506daeac/Antonio-Blanco,1.25,506daeac,https://fbref.com/req/202302030/images/headshots/506daeac_2022.jpg,AL,/en/players/506daeac/Antonio-Blanco,-1.14,506daeac
Selim Amallah,VA,/en/players/00eba9c9/Selim-Amallah,1.23,00eba9c9,https://fbref.com/req/202302030/images/headshots/00eba9c9_2022.jpg,VA,/en/players/00eba9c9/Selim-Amallah,0.74,00eba9c9
Carlos Benavídez,AL,/en/players/9fb45456/Carlos-Benavidez,1.23,9fb45456,https://fbref.com/req/202302030/images/headshots/9fb45456_2022.jpg,AL,/en/players/9fb45456/Carlos-Benavidez,-0.52,9fb45456
Ander Guevara,AL,/en/players/8e48dc61/Ander-Guevara,1.23,8e48dc61,https://fbref.com/req/202302030/images/headshots/8e48dc61_2022.jpg,AL,/en/players/8e48dc61/Ander-Guevara,-0.64,8e48dc61
Adnan Januzaj,LA,/en/players/4737cebe/Adnan-Januzaj,1.22,4737cebe,https://fbref.com/req/202302030/images/headshots/4737cebe_2022.jpg,LA,/en/players/4737cebe/Adnan-Januzaj,0.86,4737cebe
