id,index,x,y,under_pressure,shot_one_on_one,end_x,end_y,goal,goal_smf,x0,c,angle,distance,body_part_name_Head,body_part_name_Left Foot,body_part_name_Other,body_part_name_Right Foot,technique_name_Backheel,technique_name_Diving Header,technique_name_Half Volley,technique_name_Lob,technique_name_Normal,technique_name_Overhead Kick,technique_name_Volley,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal
61d52e72-a8ff-49c4-be02-057b1ea0fb15,20,21.0,32.98,0,0,108.2,38.5,0,0,84.0,1.0200000000000031,19.728778131434293,21.024756835692536,False,True,False,False,False,False,True,False,False,False,False,19.204869987844223,1.2749999999999986,0,3,1.8551094981159517
aa77495b-0e7b-44f0-a2eb-11605085943a,25,6.037499999999994,34.595000000000006,0,0,114.8,40.6,0,0,98.9625,0.595000000000006,62.089826556495424,6.066747996249716,False,True,False,False,False,False,True,False,False,False,False,1.8374999999999915,0.0,4,1,4.241936468171115
51026369-a4ad-4a71-b14a-6e7f8b764772,28,14.174999999999997,35.614999999999995,0,0,115.5,39.1,0,0,90.825,1.6149999999999949,28.621257477418514,14.266704244498793,False,False,False,True,False,False,True,False,False,False,False,10.425624681523887,1.4449999999999932,0,4,3.853751419072065
6ac240f5-8b84-4c06-8153-b56109c8c5e6,196,6.825000000000003,31.279999999999994,0,0,120.0,35.3,0,0,98.175,2.720000000000006,50.9118494107012,7.347041921753276,True,False,False,False,False,False,False,False,True,False,False,6.153519826083278,1.8700000000000045,4,2,1.284097445679265
00e599c0-5234-4b6a-9b91-d6f789a311b0,356,19.424999999999997,43.775,0,0,120.0,36.1,0,0,85.575,9.774999999999999,17.195042139666754,21.74583293415085,False,True,False,False,False,False,False,False,True,False,False,19.618748845173588,8.329999999999991,1,2,2.2027099786399487
457d529f-b36e-45f8-b168-ee76254acf0a,361,4.025000000000006,32.81,0,1,118.1,39.1,0,0,100.975,1.1899999999999977,81.84679145026344,4.197228252073032,False,False,True,False,False,False,False,False,True,False,False,2.4632346619841177,0.25499999999999545,2,1,1.8316249616119598
b6e10a35-3d7a-40ac-b68e-7118fffbe9ab,474,10.674999999999997,30.514999999999997,0,0,113.3,34.4,0,0,94.325,3.485000000000003,34.73441092320614,11.229463477833656,False,True,False,False,False,False,True,False,False,False,False,9.60129841479786,1.1050000000000075,1,3,2.637860164982212
c7c1917b-2c74-40a4-94a0-dc7a9137a766,682,10.9375,43.010000000000005,0,0,120.0,43.1,1,1,94.0625,9.010000000000005,23.132042371701104,14.17070944765999,False,True,False,False,False,False,False,False,True,False,False,12.901001899077457,7.7350000000000065,0,3,1.4144897489907777
97f840a8-4545-46a7-a9b3-8e91be859de5,721,19.862499999999997,28.645000000000003,0,0,116.9,38.7,0,0,85.1375,5.354999999999997,19.534274900878454,20.5717021962209,False,True,False,False,False,False,False,False,True,False,False,18.329476942891734,4.164999999999999,0,2,2.3380026197590125
aaae9647-f552-4341-8d43-de39a7facbee,763,9.099999999999994,30.089999999999996,0,1,118.4,38.7,0,0,95.9,3.9100000000000037,38.1823271439824,9.90444849549938,True,False,False,False,False,False,False,False,True,False,False,8.8288323831637,2.9750000000000014,1,1,1.222448874186563
e90ac0da-ac09-4a22-a26e-01ff53f52434,925,10.237499999999997,32.81,0,0,120.0,43.3,1,1,94.7625,1.1899999999999977,38.91369056079559,10.306430334989896,True,False,False,False,False,False,False,False,True,False,False,8.057176924953302,0.3399999999999963,1,2,2.346839630226148
6cee2bd6-3370-4a3f-9a1e-a580d18e8809,1038,10.762500000000003,41.82000000000001,1,1,120.0,44.5,0,0,94.2375,7.820000000000007,25.71473262711108,13.303526083335957,False,True,False,False,False,False,False,False,True,False,False,5.46429375582976,2.890000000000015,1,1,7.862602940502588
315de8c7-f26d-4e85-ac65-1f5533f108e0,1175,12.075000000000003,27.03,0,0,120.0,43.7,1,1,92.925,6.969999999999999,26.029102232698495,13.942256811578249,False,True,False,False,False,False,False,False,True,False,False,10.615896394087503,5.609999999999999,1,1,3.350896335310897
ce449cb2-5974-46ce-8e69-fa53df9ee074,1247,16.625,40.205,0,0,105.9,45.2,0,0,88.375,6.204999999999998,21.980766303564973,17.745214847952674,False,False,False,True,False,False,False,False,True,False,False,15.366387018424344,5.015000000000001,0,3,2.4137315509393273
663eefd5-97eb-4c07-9ac7-241b3bfe1356,1440,4.900000000000006,31.365,0,0,120.0,37.8,1,1,100.1,2.6350000000000016,63.91794384520989,5.563562258122045,False,False,False,True,False,False,False,False,True,False,False,5.068160415772178,3.8249999999999993,0,1,1.9740124113085014
5a665436-df39-42a9-bc2e-6fa33394ac5f,1503,16.012500000000003,28.645000000000003,0,0,105.3,37.4,0,0,88.9875,5.354999999999997,23.336878155325614,16.884199159273148,False,False,False,True,False,False,False,False,False,False,True,14.405246657034368,4.334999999999994,1,1,2.4931957404102936
d46db09d-7f77-447c-80fb-6cc0928f060a,1621,11.200000000000003,35.02,0,0,120.0,42.7,1,1,93.8,1.0200000000000031,35.94128825152609,11.246350519168432,False,True,False,False,False,False,True,False,False,False,False,8.935113317692167,0.42499999999999716,1,1,2.3515207845137227
1b19f202-7a71-4df3-b20c-bca100a02f59,1856,8.137500000000003,25.925,0,0,114.1,35.7,0,0,96.8625,8.075,26.779032815888588,11.464053875047867,False,False,False,True,False,False,False,False,False,False,True,9.208583292233396,6.460000000000004,0,2,2.2558479558693647
16eedabd-c8b8-4c23-88f2-b17b3636f382,1860,3.4124999999999943,33.404999999999994,0,0,120.0,38.8,0,0,101.5875,0.595000000000006,93.19965217384026,3.4639834367386872,False,False,False,True,False,False,True,False,False,False,False,1.8300631819694015,0.7649999999999935,2,1,2.2163257883262557
5a1d44e8-2b65-422b-a804-0f5413ad2390,1979,11.025000000000006,26.945,0,0,120.0,37.1,0,0,93.975,7.055,27.067540584992962,13.089066047659784,False,True,False,False,False,False,True,False,False,False,False,10.72081066197888,5.525000000000006,2,4,2.3910889255734515
248db6b9-ea93-438e-84f0-20158bfbba14,2244,12.075000000000003,21.93,0,0,107.5,27.4,0,0,92.925,12.07,17.63220890110255,17.07309359782228,False,False,False,True,False,False,False,False,True,False,False,13.852231092860096,9.52,2,2,3.2484852239159125
06926bc9-8a40-48a4-9f61-e27d7dcf804d,2309,15.575000000000003,36.720000000000006,1,0,103.1,43.1,0,0,89.425,2.720000000000006,25.729308535312732,15.810724999189636,True,False,False,False,False,False,False,False,True,False,False,12.893396808056442,2.295000000000009,2,2,2.918609471991759
3c23cdb3-0a42-49ae-9030-888e2f892171,2635,18.025000000000006,44.795,0,0,120.0,44.9,0,0,86.975,10.795000000000002,17.131985087667676,21.01029866517847,False,False,False,True,False,False,False,False,True,False,False,19.758523635383295,10.540000000000006,0,5,1.3370419776506637
a8953e7b-69b5-4d68-922a-a3cf2ce6ca0f,2945,12.862499999999997,24.564999999999998,0,0,107.0,30.1,0,0,92.1375,9.435000000000002,21.33407449686,15.951900552912182,False,False,False,True,False,False,False,False,True,False,False,1.9740124113085056,1.1900000000000048,1,1,13.978114366752042
e7ede913-f7f7-48b7-92d3-b88295a117d7,3074,13.125,33.83,1,0,120.0,37.1,0,0,91.875,0.1700000000000017,31.15840152879666,13.126100906209734,True,False,False,False,False,False,False,False,True,False,False,10.58886472904438,0.1699999999999946,3,1,2.560176995834462
e674f461-f75f-4df1-8950-f5922f84e9ce,3208,12.512500000000003,43.605,0,0,120.0,45.2,0,0,92.4875,9.604999999999997,21.25855516524586,15.773987487315946,False,True,False,False,False,False,True,False,False,False,False,13.900745483606267,7.990000000000002,0,3,1.9753812923078902
9fd07a9a-2de2-4ba5-b400-6a2264835ba2,839,19.075000000000003,17.085,0,0,120.0,47.5,0,0,85.925,16.915,12.371528368454006,25.494565107096847,False,False,False,True,False,False,False,False,True,False,False,22.937960349603877,14.619999999999994,1,1,2.6883126678271707
b70841d8-d3d3-40de-a009-58a8309e3ba2,1397,7.087500000000006,37.4,1,0,114.0,40.9,0,0,97.9125,3.3999999999999986,46.98954190940711,7.860830506377813,True,False,False,False,False,False,False,False,True,False,False,6.153555882577168,2.125,2,1,1.8298309348133768
53d825ac-a98d-41ca-b81f-1015dee17376,1646,13.825000000000003,41.565,0,0,120.0,37.1,1,1,91.175,7.564999999999998,23.30152359600815,15.759436855420946,False,True,False,False,False,False,False,False,True,False,False,12.880593202566416,6.204999999999998,1,1,2.878976597681886
9fa41c60-ab9c-4fcb-8d5c-39a781e7a9c0,2431,17.674999999999997,32.725,0,0,116.9,40.0,0,0,87.325,1.2749999999999986,23.285020537018035,17.720926894493974,False,True,False,False,False,False,False,False,True,False,False,15.782994012544007,1.0200000000000031,1,2,1.9418161601964246
a7ce988c-2d9b-4d78-8b34-95e4d2774ae0,2752,8.400000000000006,42.754999999999995,0,0,120.0,36.5,1,1,96.6,8.754999999999995,24.67887712171743,12.133013846526346,False,False,False,True,False,False,False,False,True,False,False,2.9732358214578287,2.4649999999999963,2,0,9.217266745082295
5f1b13a1-f49c-41a6-9040-2c7db303d427,3120,21.525000000000006,28.560000000000002,0,0,120.0,31.6,0,0,83.475,5.439999999999998,18.18961052150441,22.201784275143297,False,True,False,False,False,False,False,False,True,False,False,19.47607201799173,4.335000000000001,1,2,2.767658080399377
060deabd-8fca-4998-b49c-bf4dee752a0e,3411,14.700000000000003,21.165,0,0,120.0,49.6,0,0,90.3,12.835,16.32290607276733,19.51479502838808,False,True,False,False,False,False,False,False,True,False,False,16.603516382080034,10.71,2,1,2.9267355961890393
5d585edf-d8ab-469c-b9ca-a6253faaa793,3452,19.075000000000003,19.21,0,0,104.9,26.6,0,0,85.925,14.79,13.782821464421248,24.13710266374156,False,True,False,False,False,False,True,False,False,False,False,21.187599704780155,11.814999999999998,0,1,3.326151116530937
2f0bd31e-adca-4b9e-96ea-5a64e1d9ce2e,3612,8.224999999999994,28.220000000000006,0,0,111.4,33.7,0,0,96.775,5.779999999999994,34.48117287993783,10.052811795711676,False,False,False,True,False,False,False,False,True,False,False,5.796087581291357,2.634999999999991,1,1,4.389752982799831
0b0970d0-4cfa-4f0c-aff3-210cb296226a,3620,17.5,44.795,1,0,120.0,36.2,0,0,87.5,10.795000000000002,17.375282418728737,20.561663964767053,False,True,False,False,False,False,False,False,True,False,False,17.62880880831147,9.180000000000007,1,3,2.9344036872932118
fbbcbd30-78e7-4627-9714-bdf463a6c12e,3818,10.237499999999997,44.455,0,0,120.0,30.0,0,0,94.7625,10.454999999999998,20.473242320872725,14.63261532501965,False,False,False,True,False,False,False,False,True,False,False,10.638347204805822,7.055,1,1,4.090919823218248
e48ce4af-0f98-4004-b235-e115cefa6bac,3854,10.849999999999994,27.115,0,0,120.0,45.1,0,0,94.15,6.885000000000002,27.62947273588904,12.850125485768608,False,False,False,True,False,False,False,False,True,False,False,10.03562062106774,5.3550000000000075,0,1,2.8146591711963933
8779a120-92be-4bef-b143-a0e91aa68bfb,3936,9.537499999999994,27.03,0,0,114.1,35.9,0,0,95.4625,6.969999999999999,28.961368992633002,11.812908458546518,False,True,False,False,False,False,False,False,True,False,False,5.8224999999999945,3.740000000000002,1,1,6.01568990224729
36dc8c71-010d-4cfb-8427-774a6e556620,3978,13.474999999999994,44.370000000000005,0,0,120.0,36.5,0,0,91.525,10.370000000000005,19.68453522515052,17.003309236733887,False,True,False,False,False,False,False,False,True,False,False,13.800040987257978,8.415000000000006,2,2,3.2032688382338383
1ec1a0e0-f57f-4390-879a-872cdc7be137,4012,14.349999999999994,42.585,0,0,107.3,47.9,0,0,90.65,8.585,21.53195510691671,16.72198328548381,False,False,False,True,False,False,False,False,True,False,False,14.20771709318566,5.439999999999998,0,3,3.3751518484358605
015c52d6-b1c1-45c2-b450-75238519b983,4026,15.575000000000003,34.0,1,0,103.5,39.9,0,0,89.425,0.0,26.448230838474917,15.575000000000003,False,True,False,False,False,False,False,False,True,False,False,14.262753284341704,0.08500000000000085,3,2,1.315249501045334
6c7be4e1-edc2-4255-951e-1b21ee426a72,4035,10.237499999999997,26.18,0,0,119.1,36.6,0,0,94.7625,7.82,26.160105302556197,12.882499999999999,False,True,False,False,False,False,False,False,True,False,False,10.452235406840012,5.440000000000005,1,2,2.717913951912381
9fddcb1c-e704-48ad-a1e4-1bd6318e9cd0,4039,11.900000000000006,31.45,0,0,120.0,53.8,0,0,93.1,2.5500000000000007,32.88672448491944,12.170147903784905,False,True,False,False,False,False,True,False,False,False,False,10.599776235845741,0.5100000000000016,0,2,2.425748595794708
e0cbd7b9-8daf-45c3-8d36-967f5ff74080,4140,6.037499999999994,41.989999999999995,0,0,115.7,46.4,0,0,98.9625,7.989999999999995,26.957491562480968,10.014564705966997,False,False,False,True,False,False,False,False,True,False,False,3.545987168617495,2.7199999999999918,0,1,6.475284260169591
f0cb1d2a-2a77-42a6-be8c-4fa4187bed6a,99,22.224999999999994,39.61,0,0,102.9,44.5,0,0,82.775,5.609999999999999,17.626676934203704,22.922101234398205,False,True,False,False,False,False,False,False,True,False,False,19.449372740528155,4.589999999999996,1,2,3.4779340131750667
701998cd-e517-4ebd-a496-419fe51d4a12,358,8.662499999999994,37.315,0,0,111.1,43.6,0,0,96.3375,3.3149999999999977,41.12154144678923,9.27513510683267,False,False,False,True,False,False,False,False,True,False,False,6.058861794924848,1.529999999999994,1,2,3.3205760042498644
4c71ffe3-b6ac-4b8b-a9c2-4e0a88be94fe,408,6.387500000000003,47.855,0,1,117.7,45.4,0,0,98.6125,13.854999999999997,12.032209585456613,15.256512748659176,False,False,False,True,False,False,False,False,True,False,False,10.93367390221603,9.859999999999992,1,1,4.3271158119468005
3f92e039-be0b-4352-a2a5-f8d1521d4307,483,13.387500000000003,43.095000000000006,0,0,120.0,45.1,0,0,91.6125,9.095000000000006,21.518079648399027,16.184689717445934,False,False,False,True,False,False,False,False,True,False,False,12.870484887913134,7.565000000000012,1,1,3.3453736712062447
15f46e99-0d0c-4f58-b1fd-500ba56c490b,768,16.362499999999997,50.15,0,0,117.5,42.9,0,0,88.6375,16.15,13.088647722371249,22.990300264459353,False,True,False,False,False,False,True,False,False,False,False,20.61046775912667,14.535000000000004,3,1,2.381328410782516
db3c5470-e81b-4b19-abbe-d9b10e9ac5d2,890,9.099999999999994,42.925,0,0,116.4,44.4,0,0,95.9,8.924999999999997,24.077498801474746,12.746200414241095,False,False,False,True,False,False,False,False,True,False,False,9.364136706071731,6.1200000000000045,1,1,3.4522718968818156
905337d4-0b79-404a-978e-344c51fff75e,1076,14.962500000000006,21.76,0,0,120.0,33.5,0,0,90.0375,12.239999999999998,16.908512586523436,19.331166706901065,False,False,False,True,False,False,False,False,True,False,False,17.555732859952055,11.560000000000006,1,1,1.8774717041809152
25216d44-cb66-4847-a781-3d30ec9ff94d,1209,15.3125,31.195000000000004,0,0,118.4,41.7,0,0,89.6875,2.804999999999996,26.085560205437787,15.567295245160604,True,False,False,False,False,False,False,False,True,False,False,14.587066403153173,3.0599999999999916,2,1,1.0805207078071164
3207916f-9317-4288-8e80-d87b561be816,1622,18.987499999999997,17.764999999999997,0,0,119.0,37.3,0,0,86.0125,16.235000000000003,12.821389757791765,24.98200114582497,False,False,False,True,False,False,False,False,True,False,False,23.49179125247796,14.960000000000004,0,1,1.5463667094192102
828cfb58-d018-4408-a4c3-b7732136656a,1876,17.325000000000003,28.985000000000003,0,0,111.5,39.6,0,0,87.675,5.014999999999997,22.12607454043084,18.036237135278526,False,False,False,True,False,False,True,False,False,False,False,16.237263470178714,4.59,0,4,1.8008678463451995
c9675713-e333-4449-aacd-ba1877a619c8,1937,9.099999999999994,26.18,0,0,120.0,42.8,0,0,95.9,7.82,27.029566977292905,11.998433231051457,False,True,False,False,False,False,True,False,False,False,False,9.99112762654946,6.034999999999997,0,1,2.1166320535227703
1792c833-a739-4ce0-82f8-2214e2fd4107,2115,11.200000000000003,44.964999999999996,0,0,108.6,51.2,0,0,93.8,10.964999999999996,19.44099285672369,15.673902672914618,False,True,False,False,False,False,False,False,True,False,False,11.710917982805626,8.160000000000004,2,2,3.963335085505633
ac1f3ccc-f72f-4ff2-84d3-26855bfb3408,2410,12.512500000000003,26.775,0,0,120.0,43.5,1,1,92.4875,7.225000000000001,25.117936347626678,14.448642886098337,False,True,False,False,False,False,False,False,True,False,False,10.23062192635424,4.675000000000001,1,1,4.260006602107556
eeb148fd-dca0-408f-8145-ae315d4587aa,2673,14.787499999999994,41.904999999999994,1,0,107.1,46.3,0,0,90.2125,7.904999999999994,22.011218458318726,16.767801920645404,False,True,False,False,False,False,False,False,True,False,False,13.342834219160473,6.0349999999999895,1,2,3.440138987017826
4b6c9965-785d-45c7-873b-f1667e7d2214,2679,5.337500000000006,44.455,1,0,120.0,47.1,0,0,99.6625,10.454999999999998,17.435976158991036,11.738651168256089,True,False,False,False,False,False,False,False,True,False,False,8.6401808430148,7.734999999999992,2,2,3.1001703582222744
79c7312b-6178-44c9-8724-e422dcfcefe8,2909,18.025000000000006,46.325,0,0,101.1,53.5,0,0,86.975,12.325000000000003,15.892795518342538,21.835893615787754,False,False,False,True,False,False,True,False,False,False,False,18.85394521048579,10.625,2,1,2.982029510249693
8c53854d-7f37-4965-abff-e45069ef0e5d,2913,12.950000000000003,33.660000000000004,0,0,116.8,38.4,0,0,92.05,0.3399999999999963,31.54415435291736,12.954462551568863,False,True,False,False,True,False,False,False,False,False,False,10.359928812496737,0.8500000000000014,1,1,2.67408395530133
c6e723aa-fe69-4457-9478-ccd912c58dbe,3096,19.6875,32.470000000000006,0,0,103.5,38.7,0,0,85.3125,1.529999999999994,20.943110745683732,19.7468619342416,False,False,False,True,False,False,False,False,True,False,False,17.915451431655296,1.529999999999994,1,3,1.8375000000000057
32bdbe0d-539c-4c7f-81d3-5704011844a5,3221,19.512500000000003,40.375,0,0,100.3,46.8,0,0,85.4875,6.375,19.29474543874866,20.52750060893922,False,False,False,True,False,False,False,False,True,False,False,17.70030649452151,5.015000000000001,2,2,2.878976597681886
54123723-351e-4fd3-8695-a0edbe3c7536,3346,9.974999999999994,48.45,0,0,120.0,46.5,0,0,95.025,14.450000000000003,13.906364494304405,17.558562725918087,False,False,False,True,False,False,False,False,True,False,False,14.721009646080667,12.325000000000003,1,1,2.8672722228626966
30cd3b42-ec23-4504-8a37-5a050c8c93db,3563,2.0999999999999943,28.475,0,0,118.4,35.2,0,0,102.9,5.524999999999999,35.5134836598167,5.910636598539954,False,False,False,True,True,False,False,False,False,False,False,2.1867227190478387,2.0399999999999956,2,1,3.7239604254073404
0ec6bd63-1454-4940-8b58-974dc46936cb,3578,2.9749999999999943,43.86,0,0,120.0,41.0,0,0,102.025,9.86,13.223650747872114,10.299040003806178,True,False,False,False,False,False,False,False,True,False,False,7.516555061994826,7.310000000000002,0,1,2.8289794979815555
f3f39fb8-e43b-4b26-a093-c2c6a32d41f9,850,24.849999999999994,24.82,0,0,104.9,34.5,0,0,80.15,9.18,14.801482801380615,26.491411815907426,False,False,False,True,False,False,False,False,True,False,False,22.751923545054385,8.755000000000003,1,2,3.87338676096255
35280e71-5804-4d3c-9d47-b7343809003f,900,31.237499999999997,29.070000000000004,0,0,117.8,39.9,0,0,73.7625,4.929999999999996,13.047568300431154,31.624141193872756,False,False,False,True,False,False,False,False,True,False,False,29.656663353283694,4.504999999999999,0,2,1.9713574003716288
1f48678b-d441-42f1-a5b1-3a470e3b4df7,1429,12.862499999999997,41.82000000000001,1,0,117.7,41.9,0,0,92.1375,7.820000000000007,23.827168024116936,15.053116164103699,False,True,False,False,False,False,True,False,False,False,False,12.57501217693248,6.2050000000000125,1,1,2.5127375509591072
4c00e7cd-fb05-4051-b989-62f2e14ab9b1,1492,5.599999999999994,24.564999999999998,1,0,120.0,33.6,0,0,99.4,9.435000000000002,20.964906059185136,10.971746670425816,True,False,False,False,False,False,False,False,True,False,False,9.546736680667383,8.245000000000005,1,2,1.4269745092327284
93e0436a-c817-46f9-adcb-e7556d92a124,1737,5.950000000000003,22.95,0,1,120.0,34.3,0,0,99.05,11.05,16.816324956765627,12.550099601198392,False,False,False,True,False,False,True,False,False,False,False,4.058106085355581,3.7399999999999984,1,1,8.519197438726259
f06b46e9-4935-461b-bf84-e8b025cbfbfc,1950,12.337500000000006,40.205,0,0,108.8,45.7,0,0,92.6625,6.204999999999998,26.9900661813579,13.809993890295539,False,True,False,False,False,False,False,False,True,False,False,3.3946842636687147,1.7849999999999966,1,1,10.432588365309927
0ce31ab8-1d97-451c-bcee-b3d608a04d17,2099,6.037499999999994,28.985000000000003,0,0,113.7,34.7,0,0,98.9625,5.014999999999997,42.51408823368258,7.8486706676990785,True,False,False,False,False,False,False,False,True,False,False,6.784161702082284,5.184999999999999,3,3,1.6711691266894508
5d27f582-3897-482b-b37a-150f9717e0d4,2105,3.674999999999997,24.905,0,0,116.6,31.1,0,0,101.325,9.094999999999999,17.99262306550824,9.809416394465062,False,False,False,True,False,False,True,False,False,False,False,5.775318714149027,5.27,2,2,4.043919045925622
aaead660-5e4a-4724-ba86-b2cee7e09455,2190,21.087500000000006,46.07000000000001,0,0,108.0,39.9,0,0,83.9125,12.070000000000007,14.977884451062899,24.297480450655794,False,False,False,True,False,False,False,False,False,False,True,21.823201672761044,10.115000000000009,0,2,2.6238378379770335
61e16ccf-8dec-4f2d-8184-eaad6174b677,2278,10.9375,33.065,0,0,120.0,34.3,0,0,94.0625,0.9350000000000023,36.77798406176809,10.97739182365283,False,True,False,False,False,False,True,False,False,False,False,9.648990879879616,0.6800000000000068,2,2,1.3370419776506637
6993220f-7737-418c-9df5-d2be27cd7e85,2387,28.0,27.2,0,0,120.0,36.1,0,0,77.0,6.800000000000001,14.085672761474747,28.813885541523206,False,True,False,False,False,False,False,False,True,False,False,26.996411798607603,5.525000000000002,0,2,2.0263884129159457
10e984c0-c1ac-4007-8f99-fd09e7b1b65a,2395,13.125,17.085,0,0,120.0,49.0,0,0,91.875,16.915,12.183436052550034,21.409877393390182,False,False,False,True,False,False,False,False,True,False,False,19.54700040926996,15.64,1,2,1.893574661849913
09ac03f2-feb8-4fee-8fb4-0e828a6aa6e2,2512,8.75,22.865,0,0,118.8,39.3,0,0,96.25,11.135000000000002,18.89245823935777,14.161593307251838,False,False,False,True,False,False,False,False,True,False,False,12.17822749828562,9.434999999999999,2,1,1.9981241202688094
6e8938b8-69ba-4158-a8fc-b82f6393cb98,2515,4.8125,35.529999999999994,0,0,120.0,41.7,1,1,100.1875,1.529999999999994,71.03540613748915,5.049857052432275,False,False,False,True,False,False,False,False,False,False,True,4.511695911738736,3.229999999999997,2,1,2.377794408690539
efb691a5-8622-46bc-a7da-33af3c8308ad,2640,9.537499999999994,23.97,0,0,120.0,29.1,0,0,95.4625,10.030000000000001,21.397421802059295,13.840693850020667,False,True,False,False,False,False,False,False,True,False,False,9.815989506921849,7.055,0,1,4.025950974614574
5652674d-7d13-4013-99a0-48f5cad3c818,2686,7.174999999999997,32.725,1,0,120.0,42.7,0,0,97.825,1.2749999999999986,52.90740564013671,7.287403515656311,True,False,False,False,False,False,False,False,True,False,False,6.589418126815144,0.595000000000006,3,1,0.9151809930281477
ffa4b36a-3754-492b-933e-97177259902b,2715,21.349999999999994,43.265,0,0,120.0,48.9,0,0,83.65,9.265,16.480270034887635,23.273648725543655,False,False,False,True,False,False,True,False,False,False,False,21.1837214919853,7.819999999999993,0,5,2.2027099786399487
4500f508-3992-4e04-a621-5f9b04aa20b9,2790,11.287499999999994,33.660000000000004,0,0,120.0,37.0,1,1,93.7125,0.3399999999999963,35.90324619177875,11.292619547740014,False,False,False,True,False,False,False,False,False,False,True,9.887865353553304,0.08500000000000085,3,2,1.4630874888399577
4a8e658e-42ab-497e-8ad8-25578371add9,2886,29.487499999999997,26.52,1,0,87.2,31.4,0,0,75.5125,7.48,13.314568844635561,30.421424296866835,False,False,False,True,False,False,False,False,True,False,False,28.63124658917246,6.3750000000000036,1,3,1.9239672554386162
14e9cdea-65a3-4e14-b404-60d13662cbac,3014,19.162499999999994,29.920000000000005,0,0,120.0,43.1,0,0,85.8375,4.079999999999995,20.73886997022809,19.59203425502313,False,False,False,True,False,False,False,False,True,False,False,18.24427667105494,4.164999999999996,0,2,1.4025779835716858
fb8a9594-5ffe-4494-87f8-c29a460b264c,3063,18.549999999999997,23.205000000000002,0,0,117.4,40.1,0,0,86.45,10.794999999999998,16.888789970404336,21.4623979321976,False,False,False,True,False,False,False,False,True,False,False,18.88784347801516,9.434999999999999,1,1,2.5758020595534896
fc1921f9-3a87-44e3-8bcc-3689b1d7557a,3115,21.349999999999994,36.975,0,0,113.3,39.4,0,0,83.65,2.9750000000000014,19.101490340339097,21.55627808783325,False,True,False,False,False,False,False,False,True,False,False,16.227858184307614,2.635000000000005,0,1,5.348318076741515
bf5b401f-f05a-4e47-be33-363bcf94b8e0,3169,18.112499999999997,50.660000000000004,0,0,106.1,53.2,0,0,86.8875,16.660000000000004,12.618984929684572,24.609312388809244,False,False,False,True,False,False,False,False,True,False,False,22.074236821462257,15.555000000000007,0,2,2.6876616230470693
f7e2a886-69ec-4b60-945d-60e5dbbce87b,3250,16.1875,26.01,0,0,120.0,43.2,0,0,88.8125,7.989999999999998,20.766761764426786,18.052015296082597,False,False,False,True,False,False,False,False,True,False,False,16.342264225008726,7.139999999999997,1,2,1.71322977151344
4a942d21-e479-4f22-82ea-223a4e344406,3292,18.025000000000006,50.235,0,0,120.0,35.7,0,0,86.975,16.235,12.92196421036192,24.258521183287332,False,True,False,False,False,False,False,False,True,False,False,23.43529669643634,16.064999999999998,2,1,0.9773976928558874
6cb9394a-d7a8-46a4-b6c6-2dbd7dd77409,3652,22.924999999999997,18.275,1,0,99.7,25.5,0,0,82.075,15.725000000000001,12.460311308389546,27.799842625453834,False,False,False,True,False,False,False,False,True,False,False,25.28099100608993,15.64,1,3,3.063679364750822
f7f89232-029c-46d3-9b33-6171761da364,226,25.462500000000006,35.02,1,0,91.8,41.1,0,0,79.5375,1.0200000000000031,16.33409180710297,25.482921854646108,False,False,False,True,False,False,False,False,False,False,True,24.37855307437257,1.615000000000009,1,5,1.2837177454565367
079ee5e7-8f88-419b-874f-08f5f6d45c07,816,24.5,36.125,0,0,120.0,40.4,0,0,80.5,2.125,16.870551723071568,24.59198294160111,False,False,False,True,False,False,False,False,True,False,False,22.326357741467813,2.125,0,1,2.2750000000000057
3af59ce2-13dd-4ef4-b999-35444cb60d7c,856,8.662499999999994,27.625,0,0,120.0,43.6,1,1,96.3375,6.375,31.796267557629864,10.755441936526825,True,False,False,False,False,False,False,False,True,False,False,8.152423336039408,4.589999999999996,1,2,2.625233322963885
787614d6-21dd-40c6-9fd7-be27b59bdc71,879,8.137500000000003,29.154999999999994,0,0,111.4,34.8,0,0,96.8625,4.845000000000006,37.979705923141466,9.470635208369083,True,False,False,False,False,False,False,False,True,False,False,9.008086644787564,4.675000000000004,2,2,0.4693679260452301
0053d038-426b-4756-b8e3-67355127786c,1073,4.987499999999997,40.970000000000006,0,0,120.0,47.2,0,0,100.0125,6.970000000000006,31.293849719839283,8.570650865016033,False,False,False,True,True,False,False,False,False,False,False,7.265045165035112,5.865000000000009,2,1,1.3080615428946747
0ba6b551-ffc9-4ba7-9fe0-411302556152,1226,15.049999999999997,46.58,0,0,105.9,52.9,0,0,89.95,12.579999999999998,16.523142478839834,19.61527211129124,False,False,False,True,False,False,False,False,True,False,False,15.818964291318187,10.115000000000002,1,2,3.7965617669149014
1df9da21-f86d-4892-a3f4-9fb09a56877e,1276,9.450000000000003,41.14,0,0,114.8,44.3,0,0,95.55,7.140000000000001,28.59764497191728,11.844074467851005,False,False,False,True,False,False,False,False,True,False,False,7.4983018910950765,4.675000000000004,0,2,4.3527441057337635
