,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
0,584609,38,BlockedShot,0.7919999694824219,0.6419999694824219,0.024111762642860413,Abdoulaye Touré,h,3674,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Josué Casimir,Pass
1,584610,38,SavedShot,0.785,0.37400001525878906,0.028620878234505653,Abdoulaye Touré,h,3674,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,,Rebound
2,584611,40,BlockedShot,0.8530000305175781,0.6619999694824219,0.0409565232694149,Antoine Joujou,h,11794,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Yassine Kechta,Chipped
3,584615,47,Goal,0.925,0.6780000305175782,0.05654885247349739,Gautier Lloris,h,3701,SetPiece,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Christopher Operi,Chipped
4,584617,56,MissedShots,0.87,0.3089999961853027,0.04747510701417923,Josué Casimir,h,11789,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Yassine Kechta,TakeOn
5,584607,2,Goal,0.8909999847412109,0.3390000152587891,0.07218705117702484,Lee Kang-In,a,7313,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Gonçalo Ramos,Pass
6,584608,23,ShotOnPost,0.9130000305175782,0.4929999923706055,0.34943002462387085,Randal Kolo Muani,a,5743,OpenPlay,2024,Head,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Achraf Hakimi,Cross
7,584612,44,SavedShot,0.9119999694824219,0.38,0.3695286810398102,Marco Asensio,a,2117,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Vitinha,Throughball
8,584613,46,BlockedShot,0.7480000305175781,0.265,0.015147823840379715,Vitinha,a,8777,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,,None
9,584614,49,SavedShot,0.8980000305175782,0.6819999694824219,0.10557940602302551,Ibrahim Mbaye,a,12733,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Marco Asensio,Pass
10,584616,52,SavedShot,0.9259999847412109,0.33099998474121095,0.2196003645658493,Randal Kolo Muani,a,5743,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Marco Asensio,Pass
11,584618,60,SavedShot,0.894000015258789,0.655,0.0750918984413147,Lee Kang-In,a,7313,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Marco Asensio,Pass
12,584619,62,SavedShot,0.9169999694824219,0.27899999618530275,0.29475733637809753,Marco Asensio,a,2117,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Vitinha,Throughball
13,584620,62,BlockedShot,0.9480000305175781,0.2560000038146973,0.029687687754631042,Marco Asensio,a,2117,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,,Rebound
14,584621,63,MissedShots,0.914000015258789,0.5279999923706055,0.08871188014745712,William Pacho,a,11910,FromCorner,2024,Head,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Lee Kang-In,Cross
15,584622,80,MissedShots,0.83,0.3170000076293945,0.0350736565887928,Ousmane Dembélé,a,3226,OpenPlay,2024,LeftFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Warren Zaïre-Emery,Pass
16,584623,82,SavedShot,0.9259999847412109,0.47,0.05212806165218353,Randal Kolo Muani,a,5743,FromCorner,2024,Head,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,Ousmane Dembélé,Aerial
17,584624,84,Goal,0.9230000305175782,0.4879999923706055,0.4028494358062744,Ousmane Dembélé,a,3226,OpenPlay,2024,Head,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,João Neves,Cross
18,584625,85,Goal,0.8680000305175781,0.7140000152587891,0.04868490993976593,Bradley Barcola,a,10016,OpenPlay,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,João Neves,Chipped
19,584626,89,Goal,0.885,0.5,0.7600951194763184,Randal Kolo Muani,a,5743,Penalty,2024,RightFoot,28048,Le Havre,Paris Saint Germain,1,4,2024-08-16 18:45:00,,Standard
20,584833,8,SavedShot,0.885,0.5,0.7600951194763184,Romain Del Castillo,h,3721,Penalty,2024,LeftFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,Standard
21,584834,16,SavedShot,0.8969999694824219,0.5770000076293945,0.1371719092130661,Ludovic Ajorque,h,6905,OpenPlay,2024,Head,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Romain Del Castillo,Cross
22,584835,17,SavedShot,0.8119999694824219,0.49900001525878906,0.04676225036382675,Pereira Lage,h,7743,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,None
23,584836,23,SavedShot,0.884000015258789,0.6190000152587891,0.3710681200027466,Jeremy Le Douaron,h,8657,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,None
24,584839,33,BlockedShot,0.7340000152587891,0.5679999923706055,0.014008650556206703,Pereira Lage,h,7743,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Mahdi Camara,Pass
25,584840,39,MissedShots,0.9359999847412109,0.3870000076293945,0.05973653867840767,Pereira Lage,h,7743,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Romain Del Castillo,Chipped
26,584841,50,Goal,0.8109999847412109,0.49599998474121093,0.02671629749238491,Mahdi Camara,h,6452,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Romain Del Castillo,Cross
27,584844,59,MissedShots,0.8830000305175781,0.509000015258789,0.04035106673836708,Brendan Chardonnet,h,7736,FromCorner,2024,Head,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Romain Del Castillo,Cross
28,584847,82,SavedShot,0.830999984741211,0.509000015258789,0.049811940640211105,Romain Del Castillo,h,3721,OpenPlay,2024,LeftFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,None
29,584848,90,SavedShot,0.6830000305175781,0.47400001525878904,0.009029478766024113,Hianga&#039;a M&#039;Bock,h,8151,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Luc Zogbe,Pass
30,584832,2,Goal,0.9169999694824219,0.295,0.04696730896830559,Mason Greenwood,a,7490,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Amine Harit,Pass
31,584837,25,Goal,0.8859999847412109,0.5429999923706055,0.43581700325012207,Luis Henrique,a,8980,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Amine Harit,Pass
32,584838,30,Goal,0.885,0.5,0.7600951194763184,Mason Greenwood,a,7490,Penalty,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,Standard
33,584842,47,Goal,0.8959999847412109,0.5420000076293945,0.5222805738449097,Luis Henrique,a,8980,OpenPlay,2024,LeftFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,None
34,584843,51,MissedShots,0.8580000305175781,0.5659999847412109,0.3459920287132263,Pol Lirola,a,1461,OpenPlay,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Luis Henrique,Pass
35,584845,61,BlockedShot,0.835,0.5879999923706055,0.09371322393417358,Luis Henrique,a,8980,OpenPlay,2024,LeftFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,Amine Harit,Pass
36,584846,68,Goal,0.885,0.5,0.7600951194763184,Sepe Elye Wahi,a,9182,Penalty,2024,RightFoot,28049,Brest,Marseille,1,5,2024-08-17 15:00:00,,Standard
37,585017,77,MissedShots,0.6869999694824219,0.49700000762939456,0.010453201830387115,Valentin Atangana Edoa,h,11389,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,None
38,585025,78,BlockedShot,0.85,0.49400001525878906,0.06543754041194916,Marshall Munetsi,h,7908,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Mamadou Diakhon,Tackle
39,585006,6,MissedShots,0.9330000305175781,0.44299999237060544,0.3710281550884247,Mohamed Bayo,a,9646,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Tiago Santos,Cross
40,585007,45,MissedShots,0.7719999694824219,0.5779999923706055,0.01880522444844246,Ngal&#039;ayel Mukau,a,12800,SetPiece,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,None
41,585019,46,MissedShots,0.7869999694824219,0.5820000076293945,0.0976821631193161,Hákon Haraldsson,a,11757,DirectFreekick,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,Standard
42,585008,48,BlockedShot,0.860999984741211,0.51,0.07720349729061127,Mohamed Bayo,a,9646,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,None
43,585009,48,BlockedShot,0.8090000152587891,0.6409999847412109,0.038341302424669266,Hákon Haraldsson,a,11757,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Ngal&#039;ayel Mukau,Pass
44,585020,49,BlockedShot,0.845,0.47299999237060547,0.09318288415670395,Osame Sahraoui,a,12801,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,BallTouch
45,585010,56,BlockedShot,0.9530000305175781,0.705,0.04540570080280304,Hákon Haraldsson,a,11757,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Osame Sahraoui,Pass
46,585011,57,BlockedShot,0.975999984741211,0.33,0.06262604892253876,Mohamed Bayo,a,9646,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Osame Sahraoui,Pass
47,585012,57,SavedShot,0.9690000152587891,0.36400001525878906,0.07043302804231644,Tiago Santos,a,11756,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Mohamed Bayo,Rebound
48,585021,58,MissedShots,0.9180000305175782,0.59,0.13336504995822906,Rémy Cabella,a,3390,OpenPlay,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Ismaily,Pass
49,585013,61,SavedShot,0.9119999694824219,0.7,0.05327779799699783,Ismaily,a,10811,OpenPlay,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Alexsandro Ribeiro,Chipped
50,585022,61,BlockedShot,0.8130000305175781,0.4929999923706055,0.07501643896102905,Hákon Haraldsson,a,11757,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Rémy Cabella,Pass
51,585023,62,SavedShot,0.7369999694824219,0.40900001525878904,0.02323557250201702,Tiago Santos,a,11756,FromCorner,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Hákon Haraldsson,Pass
52,585024,65,MissedShots,0.784000015258789,0.44,0.024021068587899208,Tiago Santos,a,11756,FromCorner,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,None
53,585014,68,SavedShot,0.8269999694824218,0.519000015258789,0.05915563553571701,Osame Sahraoui,a,12801,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,None
54,585015,73,BlockedShot,0.784000015258789,0.5579999923706055,0.03746601939201355,Osame Sahraoui,a,12801,OpenPlay,2024,RightFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,BallRecovery
55,585016,74,Goal,0.9259999847412109,0.46,0.10995110124349594,Bafode Diakite,a,7268,FromCorner,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,None
56,585018,79,MissedShots,0.9280000305175782,0.5209999847412109,0.11643838882446289,Bafode Diakite,a,7268,FromCorner,2024,Head,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Rémy Cabella,Cross
57,585026,87,BlockedShot,0.9030000305175782,0.6719999694824219,0.08081596344709396,Osame Sahraoui,a,12801,OpenPlay,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Jonathan Christian David,BallTouch
58,585027,90,ShotOnPost,0.914000015258789,0.46599998474121096,0.05984383821487427,Jonathan Christian David,a,8636,OpenPlay,2024,Head,28050,Reims,Lille,0,2,2024-08-17 17:00:00,Osame Sahraoui,Chipped
59,585028,92,BlockedShot,0.855999984741211,0.4759999847412109,0.10138741880655289,Ethan Mbappé,a,12066,OpenPlay,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,Dispossessed
60,585029,92,Goal,0.965,0.5540000152587891,0.6374713182449341,Jonathan Christian David,a,8636,OpenPlay,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,Rebound
61,585081,4,SavedShot,0.9369999694824219,0.46799999237060547,0.43096935749053955,Folarin Balogun,h,9690,FromCorner,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Vanderson,Cross
62,585085,7,MissedShots,0.914000015258789,0.40200000762939453,0.0379793606698513,Mohammed Salisu,h,6923,FromCorner,2024,Head,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Lamine Camara,Cross
63,585088,25,MissedShots,0.8719999694824219,0.44400001525878907,0.37393301725387573,Folarin Balogun,h,9690,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Takumi Minamino,Throughball
64,585089,27,Goal,0.865,0.33,0.28414618968963623,Takumi Minamino,h,8239,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Vanderson,Chipped
65,585090,33,MissedShots,0.9519999694824218,0.5579999923706055,0.4011166989803314,Breel Embolo,h,5356,FromCorner,2024,Head,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Lamine Camara,Cross
66,585093,39,BlockedShot,0.8630000305175781,0.6840000152587891,0.07422774285078049,Ben Seghir,h,10771,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Breel Embolo,Pass
67,585094,41,BlockedShot,0.8680000305175781,0.3579999923706055,0.08098632097244263,Folarin Balogun,h,9690,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Takumi Minamino,Pass
68,585095,46,SavedShot,0.8340000152587891,0.33799999237060546,0.043548163026571274,Vanderson,h,10271,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Thilo Kehrer,TakeOn
69,585096,46,MissedShots,0.7430000305175781,0.3609999847412109,0.02164566144347191,Takumi Minamino,h,8239,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Ben Seghir,Pass
70,585098,50,SavedShot,0.9069999694824219,0.44799999237060545,0.46446672081947327,Takumi Minamino,h,8239,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Breel Embolo,Pass
71,585100,57,BlockedShot,0.9319999694824219,0.6909999847412109,0.07551657408475876,Folarin Balogun,h,9690,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,,CornerAwarded
72,585102,63,BlockedShot,0.855999984741211,0.47400001525878904,0.0994734838604927,Vanderson,h,10271,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Breel Embolo,Pass
73,585104,70,SavedShot,0.8580000305175781,0.4779999923706055,0.09901237487792969,Takumi Minamino,h,8239,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Maghnes Akliouche,Pass
74,585105,78,BlockedShot,0.7519999694824219,0.675,0.02434009313583374,Ben Seghir,h,10771,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Soungoutou Magassa,Pass
75,585106,78,BlockedShot,0.8430000305175781,0.39099998474121095,0.0632169246673584,Maghnes Akliouche,h,10058,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,,Rebound
76,585107,92,BlockedShot,0.9119999694824219,0.34,0.188381165266037,Breel Embolo,h,5356,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Maghnes Akliouche,TakeOn
77,585108,93,SavedShot,0.7769999694824219,0.265,0.02302279882133007,Soungoutou Magassa,h,10770,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Lamine Camara,Pass
78,585082,6,BlockedShot,0.8080000305175781,0.54,0.016637980937957764,Zuriko Davitashvili,a,7652,FromCorner,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Ibrahim Sissoko,HeadPass
79,585083,6,BlockedShot,0.8530000305175781,0.545,0.06988874822854996,Ibrahim Sissoko,a,12810,FromCorner,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,,Rebound
80,585084,6,MissedShots,0.8190000152587891,0.43099998474121093,0.03812272846698761,Mathis Amougou,a,12808,FromCorner,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,,None
81,585086,9,SavedShot,0.8469999694824218,0.5670000076293945,0.019742632284760475,Yunis Abdelhamid,a,5624,SetPiece,2024,Head,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Mathieu Cafaro,Cross
82,585087,16,MissedShots,0.9209999847412109,0.3120000076293945,0.04963471740484238,Ibrahim Sissoko,a,12810,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Beres Owusu,Chipped
83,585091,34,SavedShot,0.825999984741211,0.5020000076293946,0.05331436172127724,Ibrahim Sissoko,a,12810,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,,BallRecovery
84,585092,38,MissedShots,0.7709999847412109,0.7319999694824219,0.016951916739344597,Marwann N&#039;Zuzi,a,12807,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Ben Old,Pass
85,585097,47,MissedShots,0.7769999694824219,0.5690000152587891,0.02639198675751686,Ben Old,a,12809,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Mathis Amougou,Pass
86,585099,55,SavedShot,0.85,0.6140000152587891,0.051750652492046356,Mathieu Cafaro,a,3786,OpenPlay,2024,RightFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,,None
87,585101,60,MissedShots,0.8209999847412109,0.47299999237060547,0.06262386590242386,Zuriko Davitashvili,a,7652,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Mathieu Cafaro,Pass
88,585103,64,SavedShot,0.8669999694824219,0.6669999694824219,0.08022055774927139,Mathieu Cafaro,a,3786,OpenPlay,2024,LeftFoot,28051,Monaco,Saint-Etienne,1,0,2024-08-17 19:00:00,Mathis Amougou,Pass
89,585177,6,SavedShot,0.8090000152587891,0.6630000305175782,0.034011002629995346,Ado Onaiwu,h,10799,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Perrin,BallTouch
90,585179,8,MissedShots,0.875,0.6709999847412109,0.04187211021780968,Lassine Sinayoko,h,10815,OpenPlay,2024,LeftFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Theo Bair,TakeOn
91,585180,11,MissedShots,0.799000015258789,0.3890000152587891,0.03464318811893463,Gaetan Perrin,h,3285,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,,None
92,585181,17,MissedShots,0.965,0.5259999847412109,0.7445172667503357,Ado Onaiwu,h,10799,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Lassine Sinayoko,Pass
93,585182,18,MissedShots,0.9119999694824219,0.48700000762939455,0.2836639881134033,Theo Bair,h,12825,FromCorner,2024,Head,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Perrin,Cross
94,585184,30,SavedShot,0.93,0.43400001525878906,0.48677581548690796,Ado Onaiwu,h,10799,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Paul Joly,Pass
95,585185,31,SavedShot,0.9019999694824219,0.5229999923706055,0.2971571385860443,Ado Onaiwu,h,10799,FromCorner,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Paul Joly,Cross
96,585186,33,SavedShot,0.7769999694824219,0.715999984741211,0.019282080233097076,Ado Onaiwu,h,10799,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Perrin,Pass
97,585188,35,BlockedShot,0.8419999694824218,0.5729999923706055,0.04557878524065018,Lassine Sinayoko,h,10815,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Perrin,Chipped
98,585190,43,Goal,0.9159999847412109,0.4979999923706055,0.3878287971019745,Rayan Raveloson,h,10922,OpenPlay,2024,LeftFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Paul Joly,Cross
99,585192,48,MissedShots,0.9219999694824219,0.5579999923706055,0.30411049723625183,Jubal,h,10812,SetPiece,2024,Head,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Perrin,Cross
100,585193,54,MissedShots,0.8119999694824219,0.4520000076293945,0.05551406741142273,Rayan Raveloson,h,10922,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Perrin,BallTouch
101,585194,57,MissedShots,0.7680000305175781,0.28700000762939454,0.050370387732982635,Rayan Raveloson,h,10922,DirectFreekick,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,,Standard
102,585197,66,SavedShot,0.8980000305175782,0.23100000381469726,0.048064567148685455,Rayan Raveloson,h,10922,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Paul Joly,Pass
103,585199,85,MissedShots,0.8219999694824218,0.6830000305175781,0.03190278261899948,Lassine Sinayoko,h,10815,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Ado Onaiwu,Pass
104,585200,94,Goal,0.8909999847412109,0.6419999694824219,0.1671859323978424,Lasso Coulibaly,h,12826,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Donovan Léon,Pass
105,585178,7,BlockedShot,0.95,0.44,0.1446932852268219,Evann Guessand,a,8006,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Hichem Boudaoui,Pass
106,585183,20,Goal,0.935,0.42900001525878906,0.05397864431142807,Mohamed Ali-Cho,a,8685,OpenPlay,2024,Head,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Gaetan Laborde,Aerial
107,585187,34,MissedShots,0.8430000305175781,0.44599998474121094,0.07072358578443527,Mohamed Ali-Cho,a,8685,OpenPlay,2024,LeftFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Tanguy NDombele Alvaro,Chipped
108,585189,37,BlockedShot,0.88,0.7390000152587891,0.06797809153795242,Gaetan Laborde,a,3746,OpenPlay,2024,LeftFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Hichem Boudaoui,Pass
109,585191,46,BlockedShot,0.8040000152587891,0.2979999923706055,0.024918116629123688,Jonathan Clauss,a,8697,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Pablo Rosario,Pass
110,585195,62,SavedShot,0.865,0.195,0.060072608292102814,Billal Brahimi,a,9658,DirectFreekick,2024,LeftFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,,Standard
111,585196,62,MissedShots,0.9419999694824219,0.6930000305175781,0.05719335377216339,Evann Guessand,a,8006,OpenPlay,2024,LeftFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Tanguy NDombele Alvaro,Pass
112,585198,81,MissedShots,0.97,0.62,0.061035726219415665,Victor Orakpo,a,12831,OpenPlay,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Evann Guessand,Cross
113,585201,96,MissedShots,0.865,0.6559999847412109,0.039966244250535965,Pablo Rosario,a,9655,SetPiece,2024,RightFoot,28052,Auxerre,Nice,2,1,2024-08-18 13:00:00,Hichem Boudaoui,Pass
114,585222,1,MissedShots,0.8880000305175781,0.14600000381469727,0.012683876790106297,Téji Savanier,h,6863,FromCorner,2024,RightFoot,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,,Aerial
115,585226,30,SavedShot,0.9219999694824219,0.4929999923706055,0.070213682949543,Akor Adams,h,11783,OpenPlay,2024,Head,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Jordan Ferri,Aerial
116,585227,32,SavedShot,0.8869999694824219,0.51,0.30989304184913635,Akor Adams,h,11783,OpenPlay,2024,RightFoot,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Téji Savanier,Chipped
117,585229,35,BlockedShot,0.7730000305175782,0.28899999618530275,0.01919787935912609,Arnaud Nordin,h,5684,OpenPlay,2024,LeftFoot,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Mousa Al Tamari,Pass
118,585230,38,SavedShot,0.8730000305175781,0.4179999923706055,0.10071825236082077,Arnaud Nordin,h,5684,OpenPlay,2024,RightFoot,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Téji Savanier,Pass
119,585234,54,SavedShot,0.8830000305175781,0.48400001525878905,0.05845794081687927,Akor Adams,h,11783,OpenPlay,2024,Head,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Enzo Tchato Mbiayi,Cross
120,585237,63,BlockedShot,0.894000015258789,0.6120000076293945,0.11577659100294113,Mousa Al Tamari,h,11782,OpenPlay,2024,LeftFoot,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,,Dispossessed
121,585238,66,Goal,0.885,0.5,0.7600951194763184,Téji Savanier,h,6863,Penalty,2024,RightFoot,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,,Standard
122,585223,15,SavedShot,0.905,0.5209999847412109,0.026254309341311455,Pape Diong,a,12838,FromCorner,2024,Head,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Dilane Bakwa,Aerial
123,585224,16,MissedShots,0.914000015258789,0.5359999847412109,0.0843154639005661,Pape Diong,a,12838,FromCorner,2024,Head,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Dilane Bakwa,Cross
124,585225,20,MissedShots,0.91,0.5670000076293945,0.06159662827849388,Guela Doué,a,10868,SetPiece,2024,Head,28053,Montpellier,Strasbourg,1,1,2024-08-18 15:00:00,Dilane Bakwa,Chipped
