playerId,shirtNo,name,position,height,weight,age,isFirstEleven,isManOfTheMatch,field,stats,subbedInPlayerId,subbedOutPeriod,subbedOutExpandedMinute,subbedInPeriod,subbedInExpandedMinute,subbedOutPlayerId,teamId
122714,1,José Sá,GK,192,84,31,True,False,home,"{'totalSaves': {'8': 1.0, '46': 1.0, '56': 1.0, '67': 1.0, '90': 1.0}, 'parriedSafe': {'8': 1.0, '46': 1.0, '56': 1.0, '67': 1.0, '90': 1.0}, 'claimsHigh': {'42': 1.0, '95': 1.0}, 'possession': {'0': 2.0, '3': 1.0, '6': 1.0, '12': 2.0, '16': 1.0, '22': 2.0, '24': 1.0, '30': 1.0, '31': 1.0, '33': 1.0, '34': 1.0, '36': 1.0, '37': 1.0, '41': 1.0, '43': 1.0, '49': 1.0, '50': 1.0, '55': 1.0, '57': 1.0, '60': 1.0, '61': 1.0, '66': 1.0, '67': 2.0, '73': 1.0, '74': 2.0, '75': 1.0, '78': 2.0, '82': 2.0, '89': 1.0, '91': 1.0, '92': 1.0, '95': 1.0, '101': 1.0}, 'ratings': {'0': 5.98, '2': 5.99, '6': 6.03, '8': 6.39, '12': 6.37, '16': 6.38, '22': 6.37, '24': 6.36, '30': 6.34, '31': 6.39, '32': 5.99, '33': 5.98, '34': 5.99, '36': 6.0, '37': 5.99, '41': 6.0, '42': 6.11, '43': 6.1, '46': 6.36, '49': 6.35, '50': 6.34, '55': 6.33, '56': 6.6, '57': 6.59, '59': 6.6, '60': 6.61, '61': 6.6, '66': 6.6, '67': 6.8, '73': 6.79, '74': 6.78, '75': 6.77, '76': 6.78, '78': 6.78, '82': 6.78, '89': 6.8, '90': 7.07, '91': 7.07, '92': 7.06, '95': 7.15, '97': 6.89, '101': 6.88}, 'touches': {'0': 2.0, '3': 1.0, '6': 1.0, '8': 1.0, '12': 2.0, '16': 1.0, '22': 2.0, '24': 1.0, '30': 1.0, '31': 2.0, '33': 1.0, '34': 1.0, '36': 1.0, '37': 1.0, '41': 1.0, '42': 1.0, '43': 1.0, '46': 1.0, '49': 1.0, '50': 1.0, '55': 1.0, '56': 1.0, '57': 1.0, '60': 1.0, '61': 1.0, '66': 1.0, '67': 3.0, '73': 1.0, '74': 2.0, '75': 1.0, '78': 2.0, '82': 2.0, '85': 1.0, '89': 1.0, '90': 1.0, '91': 1.0, '92': 1.0, '95': 2.0, '101': 1.0}, 'passesTotal': {'16': 1.0, '31': 1.0, '36': 1.0, '60': 1.0, '74': 2.0, '78': 2.0, '82': 2.0, '89': 1.0, '0': 2.0, '6': 1.0, '12': 2.0, '22': 2.0, '24': 1.0, '30': 1.0, '33': 1.0, '37': 1.0, '43': 1.0, '49': 1.0, '50': 1.0, '55': 1.0, '57': 1.0, '61': 1.0, '66': 1.0, '67': 1.0, '73': 1.0, '75': 1.0, '91': 1.0, '92': 1.0, '95': 1.0, '101': 1.0}, 'passesAccurate': {'16': 1.0, '31': 1.0, '36': 1.0, '60': 1.0, '74': 1.0, '78': 1.0, '82': 1.0, '89': 1.0}, 'passSuccess': {'16': 100.0, '31': 100.0, '36': 100.0, '60': 100.0, '74': 50.0, '78': 50.0, '82': 50.0, '89': 100.0, '0': 0.0, '6': 0.0, '12': 0.0, '22': 0.0, '24': 0.0, '30': 0.0, '33': 0.0, '37': 0.0, '43': 0.0, '49': 0.0, '50': 0.0, '55': 0.0, '57': 0.0, '61': 0.0, '66': 0.0, '67': 0.0, '73': 0.0, '75': 0.0, '91': 0.0, '92': 0.0, '95': 0.0, '101': 0.0}}",,,,,,,161
431283,24,Toti Gomes,DC,187,72,25,True,False,home,"{'possession': {'1': 1.0, '3': 1.0, '6': 1.0, '22': 1.0, '27': 1.0, '28': 1.0, '34': 1.0, '39': 1.0, '41': 1.0, '43': 1.0, '50': 1.0, '60': 1.0, '66': 1.0, '67': 1.0, '74': 2.0, '75': 1.0, '86': 1.0, '91': 1.0, '101': 1.0}, 'ratings': {'0': 6.0, '1': 5.99, '3': 5.99, '6': 6.06, '13': 5.91, '22': 5.92, '27': 6.0, '28': 5.98, '32': 5.78, '33': 5.83, '34': 5.83, '38': 5.88, '39': 5.88, '41': 5.87, '43': 5.87, '48': 5.92, '50': 5.92, '59': 6.06, '60': 6.06, '66': 6.07, '67': 6.37, '74': 6.38, '75': 6.38, '81': 6.41, '86': 6.41, '91': 6.4, '97': 6.2, '101': 6.28}, 'clearances': {'27': 2.0, '33': 1.0, '38': 1.0, '48': 1.0, '59': 1.0}, 'touches': {'1': 1.0, '3': 1.0, '6': 1.0, '13': 2.0, '21': 1.0, '22': 1.0, '27': 3.0, '28': 1.0, '33': 1.0, '34': 1.0, '38': 1.0, '39': 1.0, '41': 1.0, '43': 1.0, '48': 1.0, '50': 2.0, '57': 1.0, '59': 1.0, '60': 1.0, '66': 1.0, '67': 4.0, '69': 1.0, '74': 2.0, '75': 1.0, '78': 1.0, '81': 1.0, '86': 1.0, '91': 1.0, '93': 1.0, '101': 2.0}, 'passesTotal': {'3': 1.0, '6': 1.0, '22': 1.0, '34': 1.0, '39': 1.0, '43': 1.0, '50': 1.0, '60': 1.0, '66': 1.0, '67': 1.0, '74': 2.0, '75': 1.0, '86': 1.0, '1': 1.0, '27': 1.0, '28': 1.0, '41': 1.0, '91': 1.0, '101': 1.0}, 'passesAccurate': {'3': 1.0, '6': 1.0, '22': 1.0, '34': 1.0, '39': 1.0, '43': 1.0, '50': 1.0, '60': 1.0, '66': 1.0, '67': 1.0, '74': 2.0, '75': 1.0, '86': 1.0}, 'passSuccess': {'3': 100.0, '6': 100.0, '22': 100.0, '34': 100.0, '39': 100.0, '43': 100.0, '50': 100.0, '60': 100.0, '66': 100.0, '67': 100.0, '74': 100.0, '75': 100.0, '86': 100.0, '1': 0.0, '27': 0.0, '28': 0.0, '41': 0.0, '91': 0.0, '101': 0.0}, 'aerialsTotal': {'59': 1.0, '101': 1.0}, 'aerialsWon': {'59': 1.0, '101': 1.0}, 'offensiveAerials': {'101': 1.0}, 'defensiveAerials': {'59': 1.0}, 'throwInsTotal': {'21': 1.0, '57': 1.0, '69': 1.0, '78': 1.0, '93': 1.0, '101': 1.0}, 'throwInsAccurate': {'21': 1.0, '57': 1.0, '78': 1.0, '93': 1.0}, 'foulsCommited': {'13': 1.0}, 'tacklesTotal': {'67': 3.0}, 'tackleSuccessful': {'67': 3.0}, 'tackleSuccess': {'67': 100.0}, 'dispossessed': {'13': 1.0}}",,,,,,,161
444241,4,Santiago Bueno,DC,190,76,25,True,False,home,"{'possession': {'0': 2.0, '1': 1.0, '2': 1.0, '6': 1.0, '14': 1.0, '17': 2.0, '39': 2.0, '42': 2.0, '43': 1.0, '57': 1.0, '67': 1.0, '74': 1.0, '75': 1.0, '84': 1.0, '86': 1.0, '91': 1.0}, 'ratings': {'0': 5.99, '1': 5.99, '2': 5.99, '6': 6.07, '14': 6.15, '16': 6.11, '17': 6.12, '32': 5.92, '38': 6.0, '39': 5.98, '42': 5.97, '43': 5.98, '45': 6.11, '54': 6.24, '57': 6.23, '61': 6.22, '62': 6.26, '66': 6.32, '67': 6.32, '74': 6.32, '75': 6.32, '84': 6.5, '86': 6.5, '90': 6.48, '91': 6.49, '97': 6.42}, 'clearances': {'45': 1.0, '54': 1.0, '62': 1.0, '66': 1.0, '84': 1.0, '97': 1.0}, 'touches': {'0': 2.0, '1': 1.0, '2': 1.0, '6': 1.0, '14': 2.0, '17': 2.0, '38': 1.0, '39': 2.0, '42': 2.0, '43': 1.0, '45': 1.0, '54': 1.0, '57': 1.0, '62': 1.0, '66': 1.0, '67': 1.0, '74': 1.0, '75': 1.0, '84': 3.0, '86': 1.0, '91': 1.0, '97': 1.0}, 'passesTotal': {'0': 2.0, '1': 1.0, '2': 1.0, '6': 1.0, '17': 2.0, '39': 2.0, '42': 2.0, '43': 1.0, '67': 1.0, '74': 1.0, '75': 1.0, '86': 1.0, '91': 1.0, '14': 1.0, '57': 1.0, '84': 1.0}, 'passesAccurate': {'0': 1.0, '1': 1.0, '2': 1.0, '6': 1.0, '17': 2.0, '39': 1.0, '42': 1.0, '43': 1.0, '67': 1.0, '74': 1.0, '75': 1.0, '86': 1.0, '91': 1.0}, 'passSuccess': {'0': 50.0, '1': 100.0, '2': 100.0, '6': 100.0, '17': 100.0, '39': 50.0, '42': 50.0, '43': 100.0, '67': 100.0, '74': 100.0, '75': 100.0, '86': 100.0, '91': 100.0, '14': 0.0, '57': 0.0, '84': 0.0}, 'aerialsTotal': {'45': 1.0, '54': 1.0, '97': 1.0, '61': 1.0, '90': 1.0}, 'aerialsWon': {'45': 1.0, '54': 1.0, '97': 1.0}, 'aerialSuccess': {'61': 0.0, '90': 0.0}, 'defensiveAerials': {'45': 1.0, '54': 1.0, '61': 1.0, '90': 1.0, '97': 1.0}, 'tacklesTotal': {'84': 1.0, '16': 1.0}, 'tackleSuccessful': {'84': 1.0}, 'tackleUnsuccesful': {'16': 1.0}, 'tackleSuccess': {'84': 100.0, '16': 0.0}, 'dribbledPast': {'16': 1.0}}",,,,,,,161
73063,15,Craig Dawson,DC,188,82,34,True,False,home,"{'possession': {'0': 1.0, '1': 1.0, '3': 1.0, '6': 1.0, '17': 2.0, '34': 1.0, '39': 2.0, '41': 1.0, '43': 2.0, '57': 1.0, '66': 1.0, '67': 1.0, '78': 1.0, '82': 1.0, '86': 2.0, '87': 1.0}, 'ratings': {'0': 6.0, '1': 6.0, '3': 6.0, '4': 6.06, '6': 6.12, '10': 6.16, '17': 6.15, '22': 6.2, '28': 6.25, '32': 6.05, '34': 6.15, '39': 6.15, '41': 6.15, '43': 6.16, '44': 6.21, '46': 6.26, '49': 6.32, '55': 6.42, '57': 6.43, '66': 6.43, '67': 6.43, '78': 6.43, '82': 6.44, '85': 6.49, '86': 6.51, '87': 6.6, '90': 6.73, '97': 6.51}, 'clearances': {'4': 1.0, '10': 1.0, '22': 1.0, '28': 1.0, '44': 1.0, '46': 1.0, '49': 1.0, '85': 1.0, '90': 1.0}, 'interceptions': {'34': 1.0, '55': 1.0}, 'touches': {'0': 1.0, '1': 1.0, '3': 1.0, '4': 1.0, '6': 1.0, '10': 1.0, '17': 2.0, '22': 1.0, '28': 1.0, '34': 2.0, '39': 2.0, '41': 1.0, '43': 2.0, '44': 1.0, '46': 1.0, '49': 1.0, '55': 1.0, '57': 1.0, '66': 1.0, '67': 1.0, '78': 1.0, '82': 1.0, '85': 1.0, '86': 2.0, '87': 2.0, '89': 1.0, '90': 1.0}, 'passesTotal': {'0': 1.0, '1': 1.0, '3': 1.0, '6': 1.0, '17': 2.0, '34': 1.0, '39': 2.0, '41': 1.0, '43': 2.0, '57': 1.0, '66': 1.0, '67': 1.0, '78': 1.0, '82': 1.0, '86': 2.0, '87': 1.0}, 'passesAccurate': {'0': 1.0, '1': 1.0, '3': 1.0, '6': 1.0, '17': 1.0, '34': 1.0, '39': 2.0, '41': 1.0, '43': 2.0, '57': 1.0, '66': 1.0, '67': 1.0, '78': 1.0, '82': 1.0, '86': 2.0, '87': 1.0}, 'passSuccess': {'0': 100.0, '1': 100.0, '3': 100.0, '6': 100.0, '17': 50.0, '34': 100.0, '39': 100.0, '41': 100.0, '43': 100.0, '57': 100.0, '66': 100.0, '67': 100.0, '78': 100.0, '82': 100.0, '86': 100.0, '87': 100.0}, 'aerialsTotal': {'90': 1.0, '10': 1.0, '97': 1.0}, 'aerialsWon': {'90': 1.0}, 'aerialSuccess': {'10': 0.0, '97': 0.0}, 'defensiveAerials': {'10': 1.0, '90': 1.0, '97': 1.0}, 'tacklesTotal': {'87': 1.0}, 'tackleSuccessful': {'87': 1.0}, 'tackleSuccess': {'87': 100.0}}",,,,,,,161
296363,22,Nélson Semedo,DMR,177,69,30,True,False,home,"{'possession': {'1': 1.0, '2': 1.0, '6': 1.0, '12': 1.0, '17': 1.0, '34': 1.0, '39': 1.0, '42': 1.0, '45': 1.0, '50': 1.0, '55': 1.0, '59': 2.0, '62': 1.0, '75': 1.0, '84': 1.0, '86': 2.0, '91': 1.0}, 'ratings': {'0': 5.97, '1': 5.97, '2': 5.97, '4': 6.02, '6': 6.82, '8': 6.87, '12': 6.87, '17': 6.87, '18': 6.91, '19': 6.79, '23': 6.84, '32': 6.69, '33': 6.79, '34': 6.78, '35': 6.83, '39': 6.82, '42': 6.82, '44': 6.87, '45': 6.87, '50': 7.06, '55': 7.07, '59': 7.06, '61': 7.11, '62': 7.1, '70': 7.15, '75': 7.15, '84': 7.15, '86': 7.15, '91': 7.13, '97': 6.98}, 'shotsTotal': {'18': 1.0}, 'shotsOnTarget': {'18': 1.0}, 'clearances': {'4': 1.0, '23': 1.0}, 'touches': {'0': 2.0, '1': 1.0, '2': 1.0, '4': 1.0, '6': 1.0, '8': 1.0, '12': 1.0, '17': 1.0, '18': 1.0, '23': 1.0, '33': 1.0, '34': 1.0, '35': 1.0, '39': 1.0, '42': 1.0, '44': 1.0, '45': 1.0, '50': 3.0, '51': 1.0, '52': 1.0, '53': 1.0, '55': 1.0, '59': 3.0, '61': 1.0, '62': 2.0, '70': 1.0, '75': 1.0, '84': 1.0, '86': 2.0, '91': 1.0}, 'passesTotal': {'1': 1.0, '2': 1.0, '12': 1.0, '17': 1.0, '42': 1.0, '50': 1.0, '55': 1.0, '59': 2.0, '75': 1.0, '86': 2.0, '34': 1.0, '39': 1.0, '45': 1.0, '62': 1.0, '84': 1.0, '91': 1.0}, 'passesAccurate': {'1': 1.0, '2': 1.0, '12': 1.0, '17': 1.0, '42': 1.0, '50': 1.0, '55': 1.0, '59': 2.0, '75': 1.0, '86': 2.0}, 'passesKey': {'6': 1.0}, 'passSuccess': {'1': 100.0, '2': 100.0, '12': 100.0, '17': 100.0, '42': 100.0, '50': 100.0, '55': 100.0, '59': 100.0, '75': 100.0, '86': 100.0, '34': 0.0, '39': 0.0, '45': 0.0, '62': 0.0, '84': 0.0, '91': 0.0}, 'cornersTotal': {'18': 1.0}, 'throwInsTotal': {'0': 1.0, '52': 1.0, '53': 1.0}, 'throwInsAccurate': {'0': 1.0, '52': 1.0, '53': 1.0}, 'foulsCommited': {'19': 1.0}, 'tacklesTotal': {'33': 2.0, '50': 1.0}, 'tackleSuccessful': {'33': 1.0, '50': 1.0}, 'tackleUnsuccesful': {'33': 1.0}, 'tackleSuccess': {'33': 50.0, '50': 100.0}, 'dribbledPast': {'33': 1.0}, 'dribblesAttempted': {'59': 1.0}, 'dribblesLost': {'59': 1.0}}",,,,,,,161
355401,3,Rayan Aït-Nouri,DML,180,70,23,True,False,home,"{'possession': {'3': 2.0, '17': 1.0, '18': 1.0, '19': 1.0, '20': 1.0, '27': 1.0, '40': 1.0, '43': 2.0, '58': 2.0, '60': 3.0, '67': 1.0, '68': 1.0, '74': 1.0, '75': 2.0, '82': 2.0, '87': 1.0}, 'ratings': {'0': 6.0, '2': 5.97, '3': 6.1, '6': 6.2, '9': 6.25, '14': 6.34, '17': 6.34, '18': 6.35, '19': 6.32, '20': 6.44, '27': 6.62, '31': 6.6, '32': 6.45, '40': 6.44, '43': 6.44, '44': 6.52, '50': 6.49, '51': 6.54, '58': 6.63, '60': 6.63, '67': 6.63, '68': 6.7, '74': 6.71, '75': 6.71, '80': 6.76, '82': 6.82, '87': 6.8, '90': 6.85, '96': 6.93, '97': 6.78}, 'clearances': {'51': 1.0, '80': 1.0, '90': 1.0}, 'touches': {'1': 1.0, '3': 3.0, '9': 2.0, '14': 1.0, '17': 1.0, '18': 1.0, '19': 2.0, '20': 2.0, '27': 3.0, '40': 1.0, '43': 2.0, '44': 1.0, '51': 1.0, '58': 2.0, '60': 3.0, '67': 1.0, '68': 2.0, '74': 1.0, '75': 2.0, '80': 1.0, '82': 3.0, '87': 1.0, '90': 1.0, '96': 1.0}, 'passesTotal': {'3': 2.0, '17': 1.0, '18': 1.0, '27': 1.0, '43': 2.0, '58': 2.0, '60': 3.0, '67': 1.0, '74': 1.0, '75': 2.0, '19': 1.0, '20': 1.0, '68': 1.0, '82': 2.0, '87': 1.0}, 'passesAccurate': {'3': 2.0, '17': 1.0, '18': 1.0, '27': 1.0, '43': 1.0, '58': 2.0, '60': 2.0, '67': 1.0, '74': 1.0, '75': 2.0}, 'passesKey': {'58': 1.0}, 'passSuccess': {'3': 100.0, '17': 100.0, '18': 100.0, '27': 100.0, '43': 50.0, '58': 100.0, '60': 66.67, '67': 100.0, '74': 100.0, '75': 100.0, '19': 0.0, '20': 0.0, '68': 0.0, '82': 0.0, '87': 0.0}, 'aerialsTotal': {'82': 1.0}, 'aerialsWon': {'82': 1.0}, 'offensiveAerials': {'82': 1.0}, 'throwInsTotal': {'1': 1.0, '27': 1.0}, 'throwInsAccurate': {'1': 1.0, '27': 1.0}, 'offsidesCaught': {'31': 1.0}, 'tacklesTotal': {'3': 1.0, '20': 1.0, '9': 1.0, '44': 1.0, '68': 1.0, '2': 1.0, '50': 1.0}, 'tackleSuccessful': {'3': 1.0, '20': 1.0, '9': 1.0, '44': 1.0, '68': 1.0}, 'tackleUnsuccesful': {'2': 1.0, '50': 1.0}, 'tackleSuccess': {'3': 100.0, '20': 100.0, '9': 100.0, '44': 100.0, '68': 100.0, '2': 0.0, '50': 0.0}, 'dribbledPast': {'2': 1.0, '50': 1.0}, 'dribblesWon': {'27': 1.0}, 'dribblesAttempted': {'27': 1.0, '19': 1.0, '82': 1.0}, 'dribblesLost': {'19': 1.0, '82': 1.0}, 'dribbleSuccess': {'27': 100.0, '19': 0.0, '82': 0.0}}",,,,,,,161
397585,7,André,MC,176,77,23,True,False,home,"{'possession': {'6': 2.0, '13': 1.0, '40': 1.0, '42': 1.0, '43': 1.0}, 'ratings': {'0': 5.97, '6': 6.09, '9': 6.05, '13': 6.06, '16': 6.14, '23': 6.19, '27': 6.24, '32': 6.11, '40': 6.25, '42': 6.26, '43': 6.26, '44': 6.31, '46': 6.36, '47': 6.41}, 'clearances': {'23': 1.0, '27': 1.0, '44': 1.0, '47': 1.0}, 'touches': {'0': 1.0, '6': 2.0, '9': 1.0, '13': 1.0, '16': 2.0, '18': 1.0, '23': 1.0, '27': 1.0, '28': 1.0, '36': 1.0, '38': 1.0, '39': 1.0, '40': 2.0, '42': 2.0, '43': 1.0, '44': 1.0, '45': 1.0, '46': 2.0, '47': 1.0}, 'passesTotal': {'6': 2.0, '13': 1.0, '40': 1.0, '42': 1.0, '43': 1.0}, 'passesAccurate': {'6': 2.0, '13': 1.0, '40': 1.0, '42': 1.0, '43': 1.0}, 'passSuccess': {'6': 100.0, '13': 100.0, '40': 100.0, '42': 100.0, '43': 100.0}, 'tacklesTotal': {'40': 1.0, '46': 1.0}, 'tackleSuccessful': {'40': 1.0, '46': 1.0}, 'tackleSuccess': {'40': 100.0, '46': 100.0}, 'dispossessed': {'0': 1.0, '46': 1.0}}",386856.0,"{'value': 2, 'displayName': 'SecondHalf'}",48.0,,,,161
403693,8,João Gomes,MC,176,74,23,True,False,home,"{'possession': {'0': 1.0, '1': 1.0, '2': 1.0, '9': 2.0, '15': 1.0, '33': 1.0, '44': 1.0, '50': 1.0, '60': 2.0, '66': 1.0, '67': 1.0, '75': 1.0, '84': 1.0, '85': 1.0, '86': 1.0}, 'ratings': {'0': 6.05, '1': 6.06, '2': 6.05, '5': 6.11, '6': 6.23, '9': 6.21, '15': 6.14, '23': 6.27, '24': 6.44, '25': 6.4, '32': 6.27, '33': 6.27, '38': 6.37, '42': 6.39, '44': 6.37, '46': 6.36, '50': 6.36, '57': 6.35, '59': 6.48, '60': 6.65, '65': 6.55, '66': 6.54, '67': 6.54, '69': 6.68, '75': 6.68, '84': 6.68, '85': 6.81, '86': 6.8}, 'clearances': {'0': 1.0, '23': 1.0}, 'interceptions': {'38': 1.0}, 'touches': {'0': 2.0, '1': 1.0, '2': 1.0, '5': 3.0, '9': 3.0, '15': 2.0, '20': 1.0, '23': 1.0, '24': 2.0, '33': 1.0, '38': 1.0, '39': 1.0, '42': 2.0, '44': 1.0, '46': 1.0, '50': 1.0, '59': 1.0, '60': 3.0, '61': 1.0, '66': 1.0, '67': 1.0, '69': 1.0, '75': 1.0, '84': 1.0, '85': 2.0, '86': 1.0}, 'passesTotal': {'0': 1.0, '1': 1.0, '9': 2.0, '33': 1.0, '50': 1.0, '60': 2.0, '67': 1.0, '75': 1.0, '84': 1.0, '2': 1.0, '15': 1.0, '44': 1.0, '66': 1.0, '85': 1.0}, 'passesAccurate': {'0': 1.0, '1': 1.0, '9': 1.0, '33': 1.0, '50': 1.0, '60': 2.0, '67': 1.0, '75': 1.0, '84': 1.0}, 'passSuccess': {'0': 100.0, '1': 100.0, '9': 50.0, '33': 100.0, '50': 100.0, '60': 100.0, '67': 100.0, '75': 100.0, '84': 100.0, '2': 0.0, '15': 0.0, '44': 0.0, '66': 0.0, '85': 0.0}, 'aerialsTotal': {'23': 1.0, '46': 1.0}, 'aerialsWon': {'23': 1.0}, 'aerialSuccess': {'46': 0.0}, 'defensiveAerials': {'23': 1.0, '46': 1.0}, 'foulsCommited': {'25': 2.0, '57': 1.0}, 'tacklesTotal': {'24': 1.0, '59': 1.0, '69': 1.0, '85': 1.0, '5': 1.0, '42': 2.0, '15': 1.0}, 'tackleSuccessful': {'24': 1.0, '59': 1.0, '69': 1.0, '85': 1.0, '5': 1.0, '42': 1.0}, 'tackleUnsuccesful': {'15': 1.0, '42': 1.0}, 'tackleSuccess': {'24': 100.0, '59': 100.0, '69': 100.0, '85': 100.0, '5': 100.0, '42': 50.0, '15': 0.0}, 'dribbledPast': {'15': 1.0, '42': 1.0}, 'dribblesWon': {'60': 1.0}, 'dribblesAttempted': {'60': 1.0}, 'dribbleSuccess': {'60': 100.0}, 'dispossessed': {'15': 1.0, '42': 1.0}}",320242.0,"{'value': 2, 'displayName': 'SecondHalf'}",92.0,,,,161
123481,5,Mario Lemina,MC,184,85,31,True,False,home,"{'possession': {'0': 1.0, '6': 1.0, '9': 1.0, '12': 1.0, '17': 2.0, '22': 1.0, '36': 2.0, '42': 1.0, '43': 1.0, '50': 1.0, '53': 1.0, '66': 1.0, '67': 1.0, '74': 1.0, '75': 2.0, '85': 1.0}, 'ratings': {'0': 6.0, '3': 5.98, '5': 6.04, '6': 6.15, '9': 6.16, '12': 6.24, '17': 6.25, '22': 6.25, '28': 6.3, '29': 6.39, '30': 6.44, '32': 6.3, '36': 6.3, '38': 6.45, '42': 6.46, '43': 6.46, '46': 6.51, '50': 6.51, '53': 6.5, '63': 6.48, '66': 6.49, '67': 6.5, '69': 6.58, '71': 6.68, '74': 6.69, '75': 6.7, '84': 6.75, '85': 6.76, '90': 6.81, '93': 6.79, '97': 6.66}, 'clearances': {'5': 1.0, '28': 1.0, '30': 1.0, '38': 1.0, '46': 1.0, '84': 1.0, '90': 1.0}, 'interceptions': {'38': 1.0, '71': 1.0}, 'touches': {'0': 1.0, '3': 1.0, '5': 1.0, '6': 1.0, '9': 1.0, '12': 1.0, '17': 2.0, '22': 1.0, '28': 1.0, '29': 1.0, '30': 1.0, '36': 2.0, '38': 2.0, '42': 1.0, '43': 1.0, '46': 1.0, '50': 1.0, '53': 2.0, '66': 1.0, '67': 1.0, '69': 1.0, '71': 1.0, '74': 1.0, '75': 2.0, '84': 1.0, '85': 1.0, '90': 1.0, '94': 1.0}, 'passesTotal': {'0': 1.0, '6': 1.0, '9': 1.0, '17': 2.0, '22': 1.0, '36': 2.0, '42': 1.0, '43': 1.0, '50': 1.0, '66': 1.0, '67': 1.0, '74': 1.0, '75': 2.0, '85': 1.0, '12': 1.0, '53': 1.0}, 'passesAccurate': {'0': 1.0, '6': 1.0, '9': 1.0, '17': 2.0, '22': 1.0, '36': 1.0, '42': 1.0, '43': 1.0, '50': 1.0, '66': 1.0, '67': 1.0, '74': 1.0, '75': 2.0, '85': 1.0}, 'passSuccess': {'0': 100.0, '6': 100.0, '9': 100.0, '17': 100.0, '22': 100.0, '36': 50.0, '42': 100.0, '43': 100.0, '50': 100.0, '66': 100.0, '67': 100.0, '74': 100.0, '75': 100.0, '85': 100.0, '12': 0.0, '53': 0.0}, 'aerialsTotal': {'12': 1.0}, 'aerialsWon': {'12': 1.0}, 'offensiveAerials': {'12': 1.0}, 'foulsCommited': {'63': 1.0, '93': 1.0}, 'tacklesTotal': {'29': 1.0, '69': 1.0}, 'tackleSuccessful': {'29': 1.0, '69': 1.0}, 'tackleSuccess': {'29': 100.0, '69': 100.0}, 'dribblesAttempted': {'3': 1.0}, 'dribblesLost': {'3': 1.0}}",,,,,,,161
362758,10,Matheus Cunha,FW,183,76,25,True,False,home,"{'possession': {'2': 1.0, '3': 1.0, '9': 1.0, '18': 2.0, '19': 1.0, '20': 1.0, '36': 1.0, '40': 1.0, '43': 1.0, '58': 1.0, '67': 1.0}, 'ratings': {'0': 6.0, '2': 6.0, '3': 6.0, '5': 5.97, '6': 6.17, '9': 6.18, '18': 6.63, '19': 6.72, '20': 6.72, '22': 6.69, '30': 6.68, '32': 6.61, '33': 6.59, '34': 6.56, '36': 6.64, '38': 6.84, '40': 6.85, '43': 6.99, '45': 7.07, '51': 7.04, '55': 7.02, '58': 7.07, '67': 7.08}, 'shotsTotal': {'58': 1.0}, 'shotsOffTarget': {'58': 1.0}, 'touches': {'2': 1.0, '3': 1.0, '9': 1.0, '18': 3.0, '19': 1.0, '20': 1.0, '22': 2.0, '24': 1.0, '28': 1.0, '31': 1.0, '34': 1.0, '36': 1.0, '38': 2.0, '40': 1.0, '43': 2.0, '45': 1.0, '51': 1.0, '52': 1.0, '55': 1.0, '58': 2.0, '67': 1.0}, 'passesTotal': {'2': 1.0, '3': 1.0, '9': 1.0, '18': 2.0, '20': 1.0, '40': 1.0, '43': 1.0, '58': 1.0, '67': 1.0, '36': 1.0}, 'passesAccurate': {'2': 1.0, '3': 1.0, '9': 1.0, '18': 2.0, '20': 1.0, '40': 1.0, '43': 1.0, '58': 1.0, '67': 1.0}, 'passesKey': {'18': 1.0}, 'passSuccess': {'2': 100.0, '3': 100.0, '9': 100.0, '18': 100.0, '20': 100.0, '40': 100.0, '43': 100.0, '58': 100.0, '67': 100.0, '36': 0.0}, 'aerialsTotal': {'36': 1.0, '30': 1.0, '33': 1.0}, 'aerialsWon': {'36': 1.0}, 'aerialSuccess': {'30': 0.0, '33': 0.0}, 'offensiveAerials': {'30': 1.0, '33': 1.0, '36': 1.0}, 'cornersAccurate': {'19': 1.0}, 'tacklesTotal': {'43': 1.0, '45': 1.0, '5': 1.0}, 'tackleSuccessful': {'43': 1.0, '45': 1.0}, 'tackleUnsuccesful': {'5': 1.0}, 'tackleSuccess': {'43': 100.0, '45': 100.0, '5': 0.0}, 'dribbledPast': {'5': 1.0}, 'dribblesWon': {'18': 1.0, '38': 1.0}, 'dribblesAttempted': {'18': 1.0, '38': 1.0, '55': 1.0}, 'dribblesLost': {'55': 1.0}, 'dribbleSuccess': {'18': 100.0, '38': 100.0, '55': 0.0}, 'dispossessed': {'22': 1.0, '34': 1.0, '51': 1.0}}",468850.0,"{'value': 2, 'displayName': 'SecondHalf'}",69.0,,,,161
