playerId,shirtNo,name,position,height,weight,age,isFirstEleven,isManOfTheMatch,field,stats,subbedInPlayerId,subbedOutPeriod,subbedOutExpandedMinute,subbedInPeriod,subbedInExpandedMinute,subbedOutPlayerId,teamId
406957,1,Franco Israel,GK,190,82,24,True,False,home,"{'totalSaves': {'8': 1.0, '30': 1.0, '40': 1.0, '72': 1.0}, 'collected': {'72': 1.0}, 'parriedSafe': {'8': 1.0, '30': 1.0, '40': 1.0}, 'claimsHigh': {'3': 1.0, '59': 1.0}, 'possession': {'3': 1.0, '5': 1.0, '11': 1.0, '14': 1.0, '15': 2.0, '17': 1.0, '19': 1.0, '20': 1.0, '22': 1.0, '30': 1.0, '34': 1.0, '36': 1.0, '41': 1.0, '42': 1.0, '44': 1.0, '51': 2.0, '59': 2.0, '61': 1.0, '62': 1.0, '63': 1.0, '64': 1.0, '70': 1.0, '72': 1.0, '73': 1.0, '76': 1.0, '88': 1.0, '90': 1.0, '92': 1.0, '93': 1.0, '94': 1.0, '95': 1.0}, 'ratings': {'0': 6.0, '3': 5.84, '5': 5.84, '8': 6.21, '11': 6.21, '14': 6.21, '15': 6.21, '17': 6.22, '19': 6.22, '20': 6.22, '22': 6.23, '23': 6.28, '24': 6.36, '30': 6.73, '34': 6.74, '36': 6.73, '37': 6.78, '40': 6.88, '41': 6.91, '42': 6.9, '44': 6.91, '47': 6.96, '50': 7.01, '51': 7.0, '59': 7.11, '61': 7.1, '62': 7.11, '63': 7.11, '64': 7.12, '70': 7.11, '72': 7.3, '76': 7.29, '82': 7.34, '88': 7.33, '90': 7.32, '92': 7.33, '93': 7.32, '94': 7.31, '95': 7.33, '97': 7.34}, 'clearances': {'23': 1.0, '24': 1.0}, 'touches': {'3': 2.0, '5': 1.0, '8': 1.0, '11': 1.0, '14': 1.0, '15': 2.0, '17': 1.0, '19': 1.0, '20': 1.0, '22': 1.0, '23': 1.0, '24': 1.0, '30': 2.0, '34': 1.0, '36': 1.0, '40': 1.0, '41': 2.0, '42': 1.0, '44': 1.0, '51': 2.0, '59': 3.0, '61': 1.0, '62': 1.0, '63': 1.0, '64': 1.0, '70': 1.0, '72': 2.0, '73': 1.0, '76': 1.0, '88': 1.0, '90': 1.0, '92': 1.0, '93': 1.0, '94': 1.0, '95': 1.0}, 'passesTotal': {'5': 1.0, '11': 1.0, '14': 1.0, '15': 2.0, '17': 1.0, '19': 1.0, '20': 1.0, '22': 1.0, '30': 1.0, '34': 1.0, '44': 1.0, '51': 2.0, '59': 1.0, '63': 1.0, '64': 1.0, '92': 1.0, '95': 1.0, '36': 1.0, '41': 1.0, '42': 1.0, '61': 1.0, '70': 1.0, '72': 1.0, '76': 1.0, '88': 1.0, '90': 1.0, '93': 1.0, '94': 1.0}, 'passesAccurate': {'5': 1.0, '11': 1.0, '14': 1.0, '15': 2.0, '17': 1.0, '19': 1.0, '20': 1.0, '22': 1.0, '30': 1.0, '34': 1.0, '44': 1.0, '51': 1.0, '59': 1.0, '63': 1.0, '64': 1.0, '92': 1.0, '95': 1.0}, 'passSuccess': {'5': 100.0, '11': 100.0, '14': 100.0, '15': 100.0, '17': 100.0, '19': 100.0, '20': 100.0, '22': 100.0, '30': 100.0, '34': 100.0, '44': 100.0, '51': 50.0, '59': 100.0, '63': 100.0, '64': 100.0, '92': 100.0, '95': 100.0, '36': 0.0, '41': 0.0, '42': 0.0, '61': 0.0, '70': 0.0, '72': 0.0, '76': 0.0, '88': 0.0, '90': 0.0, '93': 0.0, '94': 0.0}}",,,,,,,296
410633,6,Zeno Debast,DC,191,78,21,True,False,home,"{'possession': {'1': 1.0, '2': 1.0, '3': 1.0, '5': 2.0, '8': 1.0, '11': 1.0, '15': 1.0, '16': 1.0, '17': 2.0, '19': 2.0, '20': 1.0, '24': 1.0, '25': 2.0, '41': 2.0, '45': 2.0, '51': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '63': 1.0, '73': 1.0, '77': 1.0, '79': 1.0, '84': 1.0, '91': 1.0}, 'ratings': {'0': 6.0, '1': 6.0, '2': 5.99, '3': 5.79, '5': 5.78, '6': 5.86, '8': 5.9, '11': 5.9, '15': 5.9, '16': 5.9, '17': 5.91, '19': 5.93, '20': 5.94, '24': 5.94, '25': 5.94, '37': 6.01, '41': 6.01, '45': 6.02, '47': 6.08, '50': 6.15, '51': 6.15, '55': 6.15, '59': 6.16, '62': 6.16, '63': 6.17, '73': 6.21, '77': 6.21, '79': 6.21, '82': 6.28, '84': 6.28, '87': 6.3, '90': 6.31, '91': 6.3}, 'clearances': {'73': 1.0}, 'touches': {'1': 1.0, '2': 1.0, '3': 1.0, '5': 3.0, '6': 1.0, '8': 2.0, '11': 1.0, '15': 1.0, '16': 1.0, '17': 2.0, '19': 2.0, '20': 1.0, '24': 1.0, '25': 2.0, '31': 1.0, '36': 1.0, '41': 2.0, '45': 2.0, '51': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '63': 1.0, '73': 2.0, '77': 1.0, '79': 1.0, '84': 1.0, '91': 1.0}, 'passesTotal': {'1': 1.0, '3': 1.0, '5': 2.0, '8': 1.0, '11': 1.0, '15': 1.0, '16': 1.0, '17': 2.0, '19': 2.0, '20': 1.0, '24': 1.0, '25': 2.0, '41': 2.0, '45': 2.0, '51': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '63': 1.0, '77': 1.0, '79': 1.0, '84': 1.0, '2': 1.0, '73': 1.0, '91': 1.0}, 'passesAccurate': {'1': 1.0, '3': 1.0, '5': 2.0, '8': 1.0, '11': 1.0, '15': 1.0, '16': 1.0, '17': 2.0, '19': 2.0, '20': 1.0, '24': 1.0, '25': 2.0, '41': 2.0, '45': 2.0, '51': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '63': 1.0, '77': 1.0, '79': 1.0, '84': 1.0}, 'passSuccess': {'1': 100.0, '3': 100.0, '5': 100.0, '8': 100.0, '11': 100.0, '15': 100.0, '16': 100.0, '17': 100.0, '19': 100.0, '20': 100.0, '24': 100.0, '25': 100.0, '41': 100.0, '45': 100.0, '51': 100.0, '55': 100.0, '59': 100.0, '62': 100.0, '63': 100.0, '77': 100.0, '79': 100.0, '84': 100.0, '2': 0.0, '73': 0.0, '91': 0.0}, 'throwInsTotal': {'31': 1.0, '36': 1.0}, 'throwInsAccurate': {'31': 1.0, '36': 1.0}, 'dribblesAttempted': {'5': 1.0}, 'dribblesLost': {'5': 1.0}}",,,,,,,296
283978,2,Matheus Reis,DC,184,80,29,True,False,home,"{'possession': {'5': 2.0, '7': 1.0, '11': 1.0, '12': 1.0, '13': 1.0, '15': 2.0, '16': 3.0, '17': 2.0, '24': 1.0, '25': 2.0, '26': 2.0, '33': 1.0, '42': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '71': 1.0, '72': 1.0}, 'ratings': {'0': 6.13, '3': 5.93, '5': 5.94, '7': 5.95, '10': 6.0, '11': 6.0, '12': 5.99, '13': 6.13, '15': 6.13, '16': 6.13, '17': 6.14, '20': 6.1, '21': 6.19, '24': 6.19, '25': 6.19, '26': 6.58, '33': 6.59, '37': 6.65, '42': 6.64, '45': 6.64, '47': 6.71, '50': 6.78, '51': 6.78, '54': 6.78, '55': 6.78, '59': 6.79, '62': 6.79, '71': 6.77, '72': 6.78, '73': 6.86}, 'clearances': {'0': 1.0}, 'touches': {'0': 1.0, '5': 2.0, '7': 1.0, '10': 2.0, '11': 1.0, '12': 1.0, '13': 2.0, '15': 2.0, '16': 3.0, '17': 2.0, '20': 2.0, '21': 2.0, '24': 1.0, '25': 3.0, '26': 3.0, '29': 1.0, '33': 2.0, '42': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '63': 1.0, '71': 1.0, '72': 1.0, '73': 1.0}, 'passesTotal': {'5': 2.0, '7': 1.0, '11': 1.0, '13': 1.0, '15': 2.0, '16': 3.0, '17': 2.0, '24': 1.0, '25': 2.0, '26': 2.0, '33': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '72': 1.0, '12': 1.0, '42': 1.0, '71': 1.0}, 'passesAccurate': {'5': 2.0, '7': 1.0, '11': 1.0, '13': 1.0, '15': 2.0, '16': 2.0, '17': 2.0, '24': 1.0, '25': 2.0, '26': 1.0, '33': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '59': 1.0, '62': 1.0, '72': 1.0}, 'passSuccess': {'5': 100.0, '7': 100.0, '11': 100.0, '13': 100.0, '15': 100.0, '16': 66.67, '17': 100.0, '24': 100.0, '25': 100.0, '26': 50.0, '33': 100.0, '45': 100.0, '47': 100.0, '51': 100.0, '54': 100.0, '55': 100.0, '59': 100.0, '62': 100.0, '72': 100.0, '12': 0.0, '42': 0.0, '71': 0.0}, 'aerialsTotal': {'0': 1.0}, 'aerialsWon': {'0': 1.0}, 'defensiveAerials': {'0': 1.0}, 'tacklesTotal': {'13': 1.0, '26': 1.0}, 'tackleSuccessful': {'13': 1.0, '26': 1.0}, 'tackleSuccess': {'13': 100.0, '26': 100.0}, 'dispossessed': {'20': 1.0}}",259929.0,"{'value': 2, 'displayName': 'SecondHalf'}",76.0,,,,296
443663,26,Ousmane Diomande,DC,190,86,20,True,False,home,"{'possession': {'2': 1.0, '16': 2.0, '17': 2.0, '20': 1.0, '25': 3.0, '30': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '72': 1.0, '83': 1.0, '84': 2.0}, 'ratings': {'0': 6.13, '2': 6.19, '3': 5.99, '6': 6.04, '16': 6.05, '17': 6.05, '18': 6.03, '20': 6.04, '25': 6.1, '26': 6.06, '30': 6.07, '33': 6.15, '37': 6.22, '45': 6.22, '47': 6.29, '50': 6.36, '51': 6.36, '54': 6.36, '55': 6.37, '58': 6.45, '66': 6.07, '72': 6.07, '80': 6.05, '82': 6.12, '83': 6.1, '84': 6.11, '92': 6.22}, 'shotsTotal': {'80': 1.0}, 'shotsBlocked': {'80': 1.0}, 'clearances': {'0': 1.0, '2': 1.0, '6': 1.0, '25': 1.0, '66': 1.0}, 'interceptions': {'92': 1.0}, 'touches': {'0': 1.0, '2': 2.0, '6': 1.0, '14': 1.0, '16': 2.0, '17': 2.0, '20': 1.0, '25': 4.0, '30': 1.0, '33': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '58': 1.0, '66': 1.0, '72': 1.0, '80': 2.0, '83': 1.0, '84': 2.0, '92': 1.0}, 'passesTotal': {'2': 1.0, '16': 2.0, '17': 2.0, '20': 1.0, '25': 3.0, '30': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '72': 1.0, '84': 2.0, '83': 1.0}, 'passesAccurate': {'2': 1.0, '16': 2.0, '17': 2.0, '20': 1.0, '25': 3.0, '30': 1.0, '45': 2.0, '47': 1.0, '51': 1.0, '54': 1.0, '55': 2.0, '72': 1.0, '84': 2.0}, 'passSuccess': {'2': 100.0, '16': 100.0, '17': 100.0, '20': 100.0, '25': 100.0, '30': 100.0, '45': 100.0, '47': 100.0, '51': 100.0, '54': 100.0, '55': 100.0, '72': 100.0, '84': 100.0, '83': 0.0}, 'aerialsTotal': {'0': 1.0, '80': 1.0}, 'aerialsWon': {'0': 1.0}, 'aerialSuccess': {'80': 0.0}, 'offensiveAerials': {'80': 1.0}, 'defensiveAerials': {'0': 1.0}, 'foulsCommited': {'18': 1.0, '66': 1.0}, 'tacklesTotal': {'33': 1.0, '26': 1.0}, 'tackleSuccessful': {'33': 1.0}, 'tackleUnsuccesful': {'26': 1.0}, 'tackleSuccess': {'33': 100.0, '26': 0.0}, 'dribbledPast': {'26': 1.0}}",,,,,,,296
509068,57,Geovany Quenda,DMR,172,68,17,True,False,home,"{'possession': {'5': 1.0, '8': 2.0, '11': 1.0, '14': 1.0, '17': 1.0, '19': 1.0, '20': 1.0, '25': 1.0, '28': 1.0, '31': 1.0, '36': 1.0, '41': 1.0, '42': 1.0, '51': 1.0, '55': 1.0, '63': 1.0, '64': 1.0, '77': 2.0}, 'ratings': {'0': 6.0, '1': 5.99, '3': 5.87, '5': 5.85, '8': 5.86, '11': 5.85, '14': 5.85, '16': 5.88, '17': 5.88, '19': 5.88, '20': 5.88, '25': 5.88, '28': 6.06, '31': 6.06, '36': 6.78, '37': 6.9, '41': 6.9, '42': 6.89, '47': 7.0, '50': 7.12, '51': 7.13, '54': 7.16, '55': 7.17, '63': 7.18, '64': 7.34, '77': 7.33, '82': 7.44, '84': 7.41}, 'shotsTotal': {'84': 1.0}, 'shotsOffTarget': {'84': 1.0}, 'interceptions': {'28': 1.0}, 'touches': {'1': 1.0, '5': 1.0, '8': 2.0, '11': 1.0, '14': 1.0, '16': 1.0, '17': 1.0, '19': 1.0, '20': 1.0, '25': 1.0, '28': 3.0, '31': 1.0, '36': 1.0, '41': 1.0, '42': 1.0, '51': 1.0, '54': 1.0, '55': 1.0, '63': 2.0, '64': 2.0, '77': 2.0, '78': 1.0, '79': 1.0, '84': 1.0}, 'passesTotal': {'5': 1.0, '8': 2.0, '19': 1.0, '20': 1.0, '25': 1.0, '31': 1.0, '36': 1.0, '41': 1.0, '51': 1.0, '55': 1.0, '63': 1.0, '77': 2.0, '11': 1.0, '14': 1.0, '17': 1.0, '28': 1.0, '42': 1.0, '64': 1.0}, 'passesAccurate': {'5': 1.0, '8': 2.0, '19': 1.0, '20': 1.0, '25': 1.0, '31': 1.0, '36': 1.0, '41': 1.0, '51': 1.0, '55': 1.0, '63': 1.0, '77': 1.0}, 'passesKey': {'36': 1.0}, 'passSuccess': {'5': 100.0, '8': 100.0, '19': 100.0, '20': 100.0, '25': 100.0, '31': 100.0, '36': 100.0, '41': 100.0, '51': 100.0, '55': 100.0, '63': 100.0, '77': 50.0, '11': 0.0, '14': 0.0, '17': 0.0, '28': 0.0, '42': 0.0, '64': 0.0}, 'aerialsTotal': {'64': 1.0}, 'aerialsWon': {'64': 1.0}, 'offensiveAerials': {'64': 1.0}, 'throwInsTotal': {'63': 1.0, '78': 1.0, '79': 1.0}, 'throwInsAccurate': {'63': 1.0, '78': 1.0, '79': 1.0}, 'tacklesTotal': {'28': 1.0, '64': 1.0, '5': 1.0}, 'tackleSuccessful': {'28': 1.0, '64': 1.0}, 'tackleUnsuccesful': {'5': 1.0}, 'tackleSuccess': {'28': 100.0, '64': 100.0, '5': 0.0}, 'dribbledPast': {'5': 1.0}, 'dribblesAttempted': {'1': 1.0}, 'dribblesLost': {'1': 1.0}}",394932.0,"{'value': 2, 'displayName': 'SecondHalf'}",86.0,,,,296
460758,20,Maximiliano Araújo,DML,179,73,24,True,False,home,"{'possession': {'5': 2.0, '7': 1.0, '11': 1.0, '15': 2.0, '17': 1.0, '22': 1.0, '24': 1.0, '26': 1.0, '32': 1.0, '47': 1.0, '55': 1.0, '59': 1.0, '71': 1.0, '72': 1.0}, 'ratings': {'0': 6.0, '3': 5.88, '5': 5.89, '7': 5.86, '10': 5.82, '11': 5.82, '15': 5.82, '17': 5.82, '22': 5.93, '24': 5.94, '26': 5.94, '28': 6.03, '32': 6.02, '33': 6.1, '37': 6.22, '47': 7.14, '50': 7.25, '52': 7.3, '55': 7.31, '56': 7.44, '59': 7.39, '62': 7.36, '65': 7.46, '71': 7.57, '72': 7.56, '74': 7.41}, 'shotsTotal': {'47': 1.0}, 'shotsOnTarget': {'47': 1.0}, 'clearances': {'65': 1.0}, 'interceptions': {'22': 1.0}, 'touches': {'0': 1.0, '5': 2.0, '7': 1.0, '11': 1.0, '15': 3.0, '16': 2.0, '17': 1.0, '22': 2.0, '24': 1.0, '26': 1.0, '28': 1.0, '32': 1.0, '33': 1.0, '42': 2.0, '47': 2.0, '52': 1.0, '55': 1.0, '56': 1.0, '59': 2.0, '65': 2.0, '71': 3.0, '72': 1.0}, 'passesTotal': {'5': 2.0, '7': 1.0, '11': 1.0, '15': 2.0, '17': 1.0, '22': 1.0, '24': 1.0, '26': 1.0, '47': 1.0, '55': 1.0, '71': 1.0, '32': 1.0, '59': 1.0, '72': 1.0}, 'passesAccurate': {'5': 2.0, '7': 1.0, '11': 1.0, '15': 1.0, '17': 1.0, '22': 1.0, '24': 1.0, '26': 1.0, '47': 1.0, '55': 1.0, '71': 1.0}, 'passSuccess': {'5': 100.0, '7': 100.0, '11': 100.0, '15': 50.0, '17': 100.0, '22': 100.0, '24': 100.0, '26': 100.0, '47': 100.0, '55': 100.0, '71': 100.0, '32': 0.0, '59': 0.0, '72': 0.0}, 'aerialsTotal': {'59': 1.0}, 'defensiveAerials': {'59': 1.0}, 'throwInsTotal': {'15': 1.0, '16': 2.0, '42': 2.0}, 'throwInsAccurate': {'15': 1.0, '16': 2.0, '42': 2.0}, 'foulsCommited': {'74': 1.0}, 'tacklesTotal': {'56': 1.0, '71': 1.0, '28': 1.0, '7': 1.0, '10': 1.0, '62': 1.0, '65': 1.0, '74': 1.0}, 'tackleSuccessful': {'56': 1.0, '71': 1.0, '28': 1.0}, 'tackleUnsuccesful': {'7': 1.0, '10': 1.0, '62': 1.0, '65': 1.0, '74': 1.0}, 'tackleSuccess': {'56': 100.0, '71': 100.0, '28': 100.0, '7': 0.0, '10': 0.0, '62': 0.0, '65': 0.0, '74': 0.0}, 'dribbledPast': {'7': 1.0, '10': 1.0, '62': 1.0, '65': 1.0, '74': 1.0}, 'dribblesAttempted': {'59': 1.0}, 'dribblesLost': {'59': 1.0}, 'dispossessed': {'71': 1.0}}",425093.0,"{'value': 2, 'displayName': 'SecondHalf'}",76.0,,,,296
403647,42,Morten Hjulmand,MC,185,77,25,True,False,home,"{'possession': {'5': 2.0, '7': 1.0, '24': 2.0, '26': 2.0, '36': 1.0, '47': 1.0, '48': 1.0, '63': 1.0, '72': 1.0, '78': 2.0, '80': 1.0, '92': 1.0}, 'ratings': {'0': 6.0, '3': 5.87, '5': 5.86, '6': 6.06, '7': 6.06, '24': 6.07, '25': 6.11, '26': 6.11, '33': 6.08, '36': 6.06, '37': 6.18, '47': 6.3, '48': 6.3, '50': 6.42, '63': 6.42, '72': 6.43, '78': 6.41, '80': 6.42, '82': 6.53, '88': 6.52, '89': 6.42, '92': 6.55}, 'interceptions': {'6': 1.0}, 'touches': {'5': 2.0, '6': 1.0, '7': 1.0, '24': 2.0, '25': 1.0, '26': 2.0, '33': 1.0, '36': 1.0, '44': 2.0, '47': 1.0, '48': 1.0, '63': 1.0, '65': 1.0, '71': 1.0, '72': 1.0, '78': 2.0, '80': 1.0, '92': 2.0}, 'passesTotal': {'5': 2.0, '7': 1.0, '24': 2.0, '26': 2.0, '36': 1.0, '47': 1.0, '48': 1.0, '63': 1.0, '72': 1.0, '78': 2.0, '80': 1.0, '92': 1.0}, 'passesAccurate': {'5': 1.0, '7': 1.0, '24': 2.0, '26': 2.0, '36': 1.0, '47': 1.0, '48': 1.0, '63': 1.0, '72': 1.0, '78': 1.0, '80': 1.0, '92': 1.0}, 'passSuccess': {'5': 50.0, '7': 100.0, '24': 100.0, '26': 100.0, '36': 100.0, '47': 100.0, '48': 100.0, '63': 100.0, '72': 100.0, '78': 50.0, '80': 100.0, '92': 100.0}, 'aerialsTotal': {'36': 1.0, '88': 1.0}, 'offensiveAerials': {'36': 1.0, '88': 1.0}, 'tacklesTotal': {'92': 1.0}, 'tackleSuccessful': {'92': 1.0}, 'tackleSuccess': {'92': 100.0}}",,,,,,,296
409279,5,Hidemasa Morita,MC,177,69,29,True,False,home,"{'possession': {'5': 1.0, '7': 1.0, '16': 1.0, '25': 3.0, '30': 1.0, '31': 1.0, '36': 3.0, '47': 1.0}, 'ratings': {'0': 6.0, '3': 5.0, '5': 5.0, '7': 5.11, '15': 5.19, '16': 5.2, '21': 5.33, '25': 5.33, '27': 5.32, '30': 5.32, '31': 5.3, '36': 5.3, '37': 5.42, '44': 5.58, '47': 5.7, '50': 5.82, '59': 6.0}, 'clearances': {'21': 1.0, '44': 1.0, '59': 2.0}, 'interceptions': {'7': 1.0}, 'touches': {'3': 1.0, '5': 1.0, '7': 2.0, '15': 1.0, '16': 1.0, '21': 1.0, '25': 3.0, '29': 2.0, '30': 1.0, '31': 1.0, '36': 3.0, '41': 1.0, '44': 2.0, '47': 1.0, '59': 2.0}, 'passesTotal': {'5': 1.0, '7': 1.0, '16': 1.0, '25': 3.0, '30': 1.0, '31': 1.0, '36': 3.0, '47': 1.0}, 'passesAccurate': {'5': 1.0, '7': 1.0, '16': 1.0, '25': 3.0, '30': 1.0, '31': 1.0, '36': 2.0, '47': 1.0}, 'passSuccess': {'5': 100.0, '7': 100.0, '16': 100.0, '25': 100.0, '30': 100.0, '31': 100.0, '36': 66.67, '47': 100.0}, 'aerialsTotal': {'21': 1.0, '44': 1.0, '59': 1.0, '27': 1.0}, 'aerialsWon': {'21': 1.0, '44': 1.0, '59': 1.0}, 'aerialSuccess': {'27': 0.0}, 'defensiveAerials': {'21': 1.0, '27': 1.0, '44': 1.0, '59': 1.0}, 'foulsCommited': {'31': 1.0}, 'tacklesTotal': {'15': 1.0}, 'tackleSuccessful': {'15': 1.0}, 'tackleSuccess': {'15': 100.0}, 'dispossessed': {'3': 1.0}, 'errors': {'3': 1.0}}",384888.0,"{'value': 2, 'displayName': 'SecondHalf'}",76.0,,,,296
344378,8,Pote,AMC,173,70,26,True,False,home,"{'possession': {'7': 1.0, '11': 1.0, '15': 1.0, '17': 1.0, '30': 1.0, '32': 1.0, '39': 1.0, '42': 1.0, '44': 1.0, '47': 2.0, '54': 1.0, '79': 1.0, '80': 1.0, '84': 2.0}, 'ratings': {'0': 6.0, '2': 6.13, '3': 6.03, '7': 6.22, '11': 6.23, '15': 6.23, '17': 6.23, '20': 6.28, '24': 6.25, '30': 6.3, '32': 6.3, '33': 6.49, '37': 6.62, '39': 6.7, '42': 6.72, '44': 6.72, '45': 6.68, '47': 7.71, '50': 7.84, '54': 7.84, '56': 8.0, '62': 8.08, '63': 8.06, '65': 8.12, '79': 8.3, '80': 8.29, '82': 8.43, '84': 8.43, '88': 8.46}, 'clearances': {'20': 1.0, '65': 1.0}, 'interceptions': {'33': 1.0}, 'touches': {'2': 1.0, '7': 2.0, '11': 1.0, '15': 1.0, '17': 1.0, '20': 1.0, '24': 1.0, '30': 2.0, '32': 1.0, '33': 2.0, '39': 1.0, '42': 1.0, '44': 1.0, '45': 1.0, '47': 3.0, '54': 1.0, '56': 3.0, '62': 1.0, '65': 1.0, '79': 1.0, '80': 1.0, '84': 2.0, '88': 1.0}, 'passesTotal': {'7': 1.0, '11': 1.0, '15': 1.0, '17': 1.0, '30': 1.0, '32': 1.0, '39': 1.0, '42': 1.0, '44': 1.0, '47': 2.0, '54': 1.0, '79': 1.0, '84': 2.0}, 'passesAccurate': {'7': 1.0, '11': 1.0, '15': 1.0, '17': 1.0, '30': 1.0, '32': 1.0, '39': 1.0, '42': 1.0, '44': 1.0, '47': 2.0, '54': 1.0, '79': 1.0, '84': 2.0}, 'passesKey': {'7': 1.0, '39': 1.0, '47': 1.0, '79': 1.0}, 'passSuccess': {'7': 100.0, '11': 100.0, '15': 100.0, '17': 100.0, '30': 100.0, '32': 100.0, '39': 100.0, '42': 100.0, '44': 100.0, '47': 100.0, '54': 100.0, '79': 100.0, '84': 100.0}, 'aerialsTotal': {'30': 1.0}, 'aerialsWon': {'30': 1.0}, 'offensiveAerials': {'30': 1.0}, 'offsidesCaught': {'63': 1.0}, 'foulsCommited': {'56': 1.0}, 'tacklesTotal': {'2': 1.0, '56': 1.0, '33': 1.0}, 'tackleSuccessful': {'2': 1.0, '56': 1.0, '33': 1.0}, 'tackleSuccess': {'2': 100.0, '56': 100.0, '33': 100.0}, 'dribblesWon': {'47': 1.0, '56': 1.0}, 'dribblesAttempted': {'47': 1.0, '56': 1.0}, 'dribbleSuccess': {'47': 100.0, '56': 100.0}, 'dispossessed': {'24': 1.0, '30': 1.0}}",,,,,,,296
368409,17,Trincão,AMC,184,76,24,True,False,home,"{'possession': {'8': 1.0, '24': 1.0, '25': 1.0, '39': 1.0, '41': 1.0, '51': 1.0, '63': 2.0, '84': 1.0}, 'ratings': {'0': 6.05, '3': 5.95, '8': 5.92, '20': 6.05, '24': 6.06, '25': 6.01, '30': 5.99, '37': 6.12, '39': 6.24, '41': 6.24, '47': 6.37, '48': 6.74, '50': 6.88, '51': 6.88, '52': 6.84, '63': 6.82, '82': 6.96, '84': 6.94}, 'shotsTotal': {'39': 1.0}, 'shotsOffTarget': {'39': 1.0}, 'clearances': {'0': 1.0}, 'touches': {'0': 1.0, '8': 2.0, '20': 1.0, '24': 1.0, '25': 3.0, '30': 2.0, '39': 3.0, '41': 1.0, '48': 1.0, '51': 1.0, '52': 1.0, '63': 3.0, '84': 2.0}, 'passesTotal': {'8': 1.0, '24': 1.0, '39': 1.0, '41': 1.0, '51': 1.0, '63': 2.0, '84': 1.0, '25': 1.0}, 'passesAccurate': {'8': 1.0, '24': 1.0, '39': 1.0, '41': 1.0, '51': 1.0, '63': 2.0, '84': 1.0}, 'passSuccess': {'8': 100.0, '24': 100.0, '39': 100.0, '41': 100.0, '51': 100.0, '63': 100.0, '84': 100.0, '25': 0.0}, 'foulsCommited': {'52': 1.0}, 'tacklesTotal': {'20': 1.0, '39': 1.0}, 'tackleSuccessful': {'20': 1.0, '39': 1.0}, 'tackleSuccess': {'20': 100.0, '39': 100.0}, 'dribblesAttempted': {'30': 1.0, '63': 1.0}, 'dribblesLost': {'30': 1.0, '63': 1.0}, 'dispossessed': {'25': 1.0}}",538807.0,"{'value': 2, 'displayName': 'SecondHalf'}",89.0,,,,296
