id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,firstName,lastName,fullName,teamColor,matchId,teamName,oppositeTeam,shortName
2715536667,Post,8634,614834,Dani Olmo,90.8,35.143750000000004,41,,False,False,,,30.267999999999997,0.5265263132,0.1318405568599701,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.987301587301587, 'y': 0.13929267544973545, 'zoomRatio': 1}",False,True,Dani,Olmo,Dani Olmo,#971e48,4506777,Barcelona,Real Valladoid,
2715544783,AttemptSaved,8634,93447,Robert Lewandowski,85.6014705876,33.2375,45,1.0,True,True,92.6,34.533750000000005,37.05,1.2199999940000001,0.14254942536354065,0.0,RightFoot,FreeKick,FirstHalf,False,"{'x': 0.19312169312169392, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Robert,Lewandowski,Robert Lewandowski,#971e48,4506777,Barcelona,Real Valladoid,
2715546051,Miss,8634,1532137,Pau Cubarsi,97.4736842099,33.084999999999994,45,2.0,False,False,102.72413793119999,42.2928125,41.888125,1.4254736772,0.03879143297672272,0.0,OtherBodyParts,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.180711344863323, 'zoomRatio': 0.47920133111480856}",False,True,Pau,Cubarsi,Pau Cubarsi,#971e48,4506777,Barcelona,Real Valladoid,
2715546931,Goal,8634,705450,Jules Koundé,96.0263157884,32.9325,45,2.0,False,True,,,31.4075,1.990526306,0.08598684519529343,0.7914952635765076,RightFoot,FromCorner,FirstHalf,False,"{'x': 1.6858465608465611, 'y': 0.5265942608465608, 'zoomRatio': 1}",False,True,Jules,Koundé,Jules Koundé,#971e48,4506777,Barcelona,Real Valladoid,
2715572587,AttemptSaved,8634,614834,Dani Olmo,96.79824561320001,42.350624999999994,50,,True,True,99.3070175438,40.049285714999996,34.4575,1.2199999940000001,0.08294989913702011,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Dani,Olmo,Dani Olmo,#971e48,4506777,Barcelona,Real Valladoid,
2715577599,AttemptSaved,8634,696679,Raphinha,96.2192982446,41.9459375,55,,False,True,101.8706896554,37.696,35.29625000000001,0.8539999958000001,0.4829932153224945,0.2896306812763214,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.22592592481481483, 'zoomRatio': 1}",False,True,,Raphinha,Raphinha,#971e48,4506777,Barcelona,Real Valladoid,
2715577795,Miss,8634,614834,Dani Olmo,87.21176470559999,50.3765605078,55,,False,False,,,31.636249999999997,6.027172424800001,0.01460820622742176,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2656049052553335, 'y': 0.6772486772486772, 'zoomRatio': 0.42474311660080777}",False,False,Dani,Olmo,Dani Olmo,#971e48,4506777,Barcelona,Real Valladoid,
2715579621,Post,8634,93447,Robert Lewandowski,99.21052631570001,22.387770704599998,57,,False,False,,,30.256,1.6245263078,0.22417588531970978,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.9904761904761905, 'y': 0.42976886449735446, 'zoomRatio': 1}",False,True,Robert,Lewandowski,Robert Lewandowski,#971e48,4506777,Barcelona,Real Valladoid,
2715586473,Goal,8634,696679,Raphinha,101.9655172416,36.8975,64,,False,True,,,34.533750000000005,0.5265263132,0.5633648037910461,0.6474685072898865,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8587962962962951, 'y': 0.13929267544973545, 'zoomRatio': 1}",False,True,,Raphinha,Raphinha,#971e48,4506777,Barcelona,Real Valladoid,
2715594027,Goal,8634,696679,Raphinha,96.3157894727,36.5925,72,,False,True,,,33.161249999999995,0.0834736838,0.6402983069419861,0.5578666925430298,LeftFoot,FastBreak,SecondHalf,False,"{'x': 1.2218915343915355, 'y': 0.02208298513227513, 'zoomRatio': 1}",False,True,,Raphinha,Raphinha,#971e48,4506777,Barcelona,Real Valladoid,
2715603001,AttemptSaved,10281,1169596,Raul Moro,80.345145632,51.0771974508,79,,True,True,87.21176470559999,46.5931210156,33.161249999999995,1.2199999940000001,0.01879284344613552,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2218915343915355, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Raul,Moro,Raul Moro,#63257E,4506777,Real Valladoid,Barcelona,
2715603333,Miss,10281,1169596,Raul Moro,83.8364077672,44.841528658099996,79,,False,False,,,37.50750000000001,4.7063448344,0.02720773033797741,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.495266535064131, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",False,False,Raul,Moro,Raul Moro,#63257E,4506777,Real Valladoid,Barcelona,
2715606869,Goal,8634,614834,Dani Olmo,99.50000000040001,42.2928125,82,,False,True,,,31.178749999999994,0.2439999988,0.17101602256298065,0.2549132704734802,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.7463624338624355, 'y': 0.06455026423280423, 'zoomRatio': 1}",False,True,Dani,Olmo,Dani Olmo,#971e48,4506777,Barcelona,Real Valladoid,
2715610085,Goal,8634,881771,Ferran Torres,96.79824561320001,37.66,85,,False,True,,,36.66875,0.3274736826,0.24702158570289612,0.34879884123802185,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.29398148148148073, 'y': 0.08663324936507935, 'zoomRatio': 1}",False,True,Ferran,Torres,Ferran Torres,#971e48,4506777,Barcelona,Real Valladoid,
2715617809,Miss,8634,1404415,Fermin Lopez,85.70882352880001,52.8287898083,90,2.0,False,False,,,31.48375,4.8280000072,0.024670185521245003,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 1.3529674775446598, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",False,False,Fermin,Lopez,Fermin Lopez,#971e48,4506777,Barcelona,Real Valladoid,
2716535391,Miss,8305,873297,Carles Pérez,79.55679611760002,17.2731210207,7,,False,False,,,28.707142856,0.6228421022,0.013819511979818344,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.11767597070063686, 'zoomRatio': 0.7141700403316238}",False,False,Carles,Pérez,Carles Pérez,#084888,4506778,Getafe,Real Sociedad,
2716547041,AttemptSaved,8560,590494,Umar Sadiq,76.6286407784,36.745000000000005,19,,True,True,81.471359224,36.51625,34.99125,1.2199999940000001,0.01928887329995632,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.73776455026455, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Umar,Sadiq,Umar Sadiq,#0056B3,4506778,Real Sociedad,Getafe,
2716565169,Miss,8305,873297,Carles Pérez,87.53382352919999,25.53375,36,,False,False,,,26.2853125,0.44305262940000006,0.029283413663506508,0.0,LeftFoot,IndividualPlay,FirstHalf,False,"{'x': 2, 'y': 0.05742975712237214, 'zoomRatio': 0.4899744804958078}",False,False,Carles,Pérez,Carles Pérez,#084888,4506778,Getafe,Real Sociedad,
2716567987,AttemptSaved,8305,1572352,Nabil Aberdin,80.68300970960001,40.973809524,39,,True,True,93.7,37.696,34.533750000000005,1.2199999940000001,0.02532333694398403,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8587962962962951, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Nabil,Aberdin,Nabil Aberdin,#084888,4506778,Getafe,Real Sociedad,
2716597627,AttemptSaved,8305,895953,Alex Sola,91.0,19.9355414041,48,,True,True,100.6379310348,30.05190476,34.533750000000005,1.2199999940000001,0.016091085970401764,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 0.8587962962962951, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Alex,Sola,Alex Sola,#084888,4506778,Getafe,Real Sociedad,
2716604223,AttemptSaved,8305,1580704,Chrisantus Uche,97.4736842099,23.2985987305,55,,True,True,99.4035087719,26.111875,36.745000000000005,0.5329473658000001,0.053301576524972916,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.2738095238095226, 'y': 0.14099136661375664, 'zoomRatio': 1}",False,True,Chrisantus,Uche,Chrisantus Uche,#084888,4506778,Getafe,Real Sociedad,
2716604301,AttemptSaved,8305,873297,Carles Pérez,88.28529411759999,35.9825,55,,True,True,96.50877192889999,34.38125,32.39875,0.1797894728,0.12176133692264557,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.4236111111111112, 'y': 0.04756335259259259, 'zoomRatio': 1}",False,False,Carles,Pérez,Carles Pérez,#084888,4506778,Getafe,Real Sociedad,
2716605111,AttemptSaved,8305,1102289,Juan Iglesias,75.5024271864,45.6122292954,55,,True,True,77.8674757296,44.7714649638,34.7625,1.2199999940000001,0.0036106931511312723,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 0.7982804232804226, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Juan,Iglesias,Juan Iglesias,#084888,4506778,Getafe,Real Sociedad,
2716617593,Miss,8305,895953,Alex Sola,75.840291264,45.8924840726,68,,False,False,,,25.7071875,4.940965524800001,0.013667071238160133,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.5958130037065233, 'zoomRatio': 0.4558164072804012}",False,False,Alex,Sola,Alex Sola,#084888,4506778,Getafe,Real Sociedad,
2716621281,AttemptSaved,8305,751998,Omar Alderete,72.57427184720001,39.881190477,71,,False,True,103.19827586219999,33.8475,35.75375,1.7850526228,0.016206953674554825,0.0821911171078682,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.5360449735449745, 'y': 0.4722361435978836, 'zoomRatio': 1}",False,False,Omar,Alderete,Omar Alderete,#084888,4506778,Getafe,Real Sociedad,
2716622077,Miss,8305,638090,Luis Milla,83.6111650488,37.684,71,,False,False,,,23.9291719792,5.7925517344,0.0183484498411417,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.5751812782857804, 'zoomRatio': 0.37534153022898376}",False,False,Luis,Milla,Luis Milla,#084888,4506778,Getafe,Real Sociedad,
2716632335,Miss,8305,625340,Mauro Arambarri,74.714077672,47.013503181400004,81,,False,False,,,19.164840766799998,5.7925517344,0.011076604947447777,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.3904610421327122, 'zoomRatio': 0.25480009621606464}",False,False,Mauro,Arambarri,Mauro Arambarri,#084888,4506778,Getafe,Real Sociedad,
2716635355,AttemptSaved,8305,1229280,Peter González,90.0,42.7553125,84,,True,True,97.6666666661,38.368333335,34.38125,1.2199999940000001,0.035538315773010254,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Peter,González,Peter González,#084888,4506778,Getafe,Real Sociedad,
2716635389,AttemptSaved,8305,637756,Carles Alena,91.3,36.745000000000005,84,,True,True,98.92105263139999,35.75375,34.99125,1.2199999940000001,0.1661934107542038,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.73776455026455, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Carles,Alena,Carles Alena,#084888,4506778,Getafe,Real Sociedad,
2716641391,Miss,8305,1102289,Juan Iglesias,79.21893204,19.515159238299997,89,,False,False,92.2,31.78875,45.6122292954,0.44305262940000006,0.015404165722429752,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.038153968383616774, 'zoomRatio': 0.3255188908039723}",False,False,Juan,Iglesias,Juan Iglesias,#084888,4506778,Getafe,Real Sociedad,
2716642527,Miss,8305,751998,Omar Alderete,77.8674757296,48.134522290199996,90,0.0,False,False,,,19.445095544,0.5329473658000001,0.013227183371782303,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.036616342443958956, 'zoomRatio': 0.2597062736775137}",False,False,Omar,Alderete,Omar Alderete,#084888,4506778,Getafe,Real Sociedad,
2716650873,AttemptSaved,8305,1211445,John Patrick,77.9800970888,42.6975,90,8.0,True,True,83.94902912639999,41.483437499999994,35.3725,1.2199999940000001,0.021703451871871948,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.6369047619047613, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,John,Patrick,John Patrick,#084888,4506778,Getafe,Real Sociedad,
2715792367,AttemptSaved,10267,929838,Hugo Duro,96.7017543851,37.744,13,,False,True,103.577586207,33.8475,35.143750000000004,1.8685263066000002,0.06025369465351105,0.25887542963027954,Header,RegularPlay,FirstHalf,False,"{'x': 0.6974206349206338, 'y': 0.49431912873015876, 'zoomRatio': 1}",False,True,Hugo,Duro,Hugo Duro,#ff671f,4506779,Valencia,Villarreal,
2715796483,AttemptSaved,10205,671865,Santi Comesana,86.99705882319999,43.044375,17,,True,True,92.4,40.46952381,33.466249999999995,1.2199999940000001,0.02459057979285717,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.141203703703705, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Santi,Comesana,Santi Comesana,#e19d00,4506779,Villarreal,Valencia,
2715804089,Goal,10267,929838,Hugo Duro,95.9298245603,26.942142857,24,,False,True,,,37.12625,0.20547368320000003,0.09139002114534378,0.8946956992149353,LeftFoot,FromCorner,FirstHalf,False,"{'x': 0.1729497354497358, 'y': 0.05435811724867726, 'zoomRatio': 1}",False,True,Hugo,Duro,Hugo Duro,#ff671f,4506779,Valencia,Villarreal,
2715816569,Miss,10205,479020,Ayoze Pérez,90.5,26.0540625,35,,False,False,,,30.492499999999996,6.1488275976,0.01661527343094349,0.0,Header,RegularPlay,FirstHalf,False,"{'x': 1.3863256365127103, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",False,True,Ayoze,Pérez,Ayoze Pérez,#e19d00,4506779,Villarreal,Valencia,
2715824611,AttemptSaved,10267,929838,Hugo Duro,75.38980582720001,35.90625,40,,True,True,85.6014705876,35.220000000000006,33.77125,1.2199999940000001,0.013226032257080078,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0605158730158726, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Hugo,Duro,Hugo Duro,#ff671f,4506779,Valencia,Villarreal,
