playerId,shirtNo,name,position,height,weight,age,isFirstEleven,isManOfTheMatch,field,stats,subbedInPlayerId,subbedOutPeriod,subbedOutExpandedMinute,subbedInPeriod,subbedInExpandedMinute,subbedOutPlayerId,teamId
276366,22,David Raya,GK,183,80,29,True,False,home,"{'totalSaves': {'57': 1.0, '62': 1.0, '80': 1.0}, 'parriedSafe': {'13': 1.0, '57': 1.0}, 'parriedDanger': {'62': 1.0, '80': 1.0}, 'claimsHigh': {'23': 1.0, '37': 1.0, '68': 1.0, '73': 1.0, '95': 1.0}, 'possession': {'0': 2.0, '5': 1.0, '9': 1.0, '13': 1.0, '23': 1.0, '25': 1.0, '29': 1.0, '30': 1.0, '31': 1.0, '35': 1.0, '36': 1.0, '37': 1.0, '39': 1.0, '40': 1.0, '41': 1.0, '45': 1.0, '46': 1.0, '50': 1.0, '57': 1.0, '60': 1.0, '61': 1.0, '63': 1.0, '65': 1.0, '68': 1.0, '69': 1.0, '70': 1.0, '72': 1.0, '74': 1.0, '78': 1.0, '85': 2.0, '87': 1.0, '88': 1.0, '90': 1.0, '92': 1.0, '94': 1.0, '95': 1.0, '96': 1.0, '99': 1.0}, 'ratings': {'0': 6.0, '5': 6.01, '9': 6.02, '13': 6.19, '23': 6.39, '25': 6.38, '29': 6.37, '30': 6.36, '31': 6.35, '35': 6.36, '36': 6.36, '37': 6.5, '39': 6.52, '40': 6.52, '41': 6.52, '45': 6.52, '46': 6.52, '50': 6.51, '57': 6.7, '60': 6.69, '61': 6.68, '62': 6.78, '63': 6.77, '65': 6.76, '68': 6.87, '69': 6.87, '70': 6.88, '72': 6.89, '73': 7.0, '78': 6.99, '80': 7.36, '85': 7.34, '87': 7.32, '88': 7.33, '90': 7.32, '92': 7.31, '94': 7.3, '95': 7.42, '96': 7.54, '97': 7.7, '98': 7.6, '99': 7.59}, 'clearances': {'97': 1.0}, 'touches': {'0': 2.0, '5': 1.0, '9': 1.0, '13': 2.0, '18': 1.0, '23': 2.0, '25': 1.0, '29': 1.0, '30': 1.0, '31': 1.0, '35': 1.0, '36': 1.0, '37': 2.0, '39': 1.0, '40': 1.0, '41': 1.0, '45': 1.0, '46': 1.0, '50': 1.0, '57': 2.0, '60': 1.0, '61': 1.0, '62': 1.0, '63': 1.0, '65': 1.0, '68': 2.0, '69': 1.0, '70': 1.0, '72': 1.0, '73': 1.0, '74': 1.0, '78': 1.0, '80': 1.0, '85': 2.0, '87': 1.0, '88': 1.0, '90': 1.0, '92': 1.0, '94': 1.0, '95': 2.0, '96': 2.0, '97': 1.0, '99': 1.0}, 'passesTotal': {'0': 2.0, '5': 1.0, '9': 1.0, '23': 1.0, '35': 1.0, '36': 1.0, '39': 1.0, '40': 1.0, '41': 1.0, '46': 1.0, '69': 1.0, '70': 1.0, '72': 1.0, '88': 1.0, '95': 1.0, '96': 1.0, '25': 1.0, '29': 1.0, '30': 1.0, '31': 1.0, '37': 1.0, '45': 1.0, '50': 1.0, '57': 1.0, '60': 1.0, '61': 1.0, '63': 1.0, '65': 1.0, '78': 1.0, '85': 2.0, '87': 1.0, '90': 1.0, '92': 1.0, '94': 1.0, '99': 1.0}, 'passesAccurate': {'0': 1.0, '5': 1.0, '9': 1.0, '23': 1.0, '35': 1.0, '36': 1.0, '39': 1.0, '40': 1.0, '41': 1.0, '46': 1.0, '69': 1.0, '70': 1.0, '72': 1.0, '88': 1.0, '95': 1.0, '96': 1.0}, 'passSuccess': {'0': 50.0, '5': 100.0, '9': 100.0, '23': 100.0, '35': 100.0, '36': 100.0, '39': 100.0, '40': 100.0, '41': 100.0, '46': 100.0, '69': 100.0, '70': 100.0, '72': 100.0, '88': 100.0, '95': 100.0, '96': 100.0, '25': 0.0, '29': 0.0, '30': 0.0, '31': 0.0, '37': 0.0, '45': 0.0, '50': 0.0, '57': 0.0, '60': 0.0, '61': 0.0, '63': 0.0, '65': 0.0, '78': 0.0, '85': 0.0, '87': 0.0, '90': 0.0, '92': 0.0, '94': 0.0, '99': 0.0}, 'aerialsTotal': {'23': 1.0, '97': 1.0}, 'aerialsWon': {'23': 1.0, '97': 1.0}, 'defensiveAerials': {'23': 1.0, '97': 1.0}}",,,,,,,13
322036,4,Ben White,DR,186,76,27,True,False,home,"{'possession': {'0': 2.0, '1': 2.0, '2': 1.0, '4': 2.0, '5': 1.0, '9': 1.0, '10': 2.0, '14': 1.0, '17': 1.0, '29': 1.0, '31': 1.0, '33': 1.0, '35': 1.0, '36': 1.0, '45': 1.0, '46': 1.0, '67': 1.0}, 'ratings': {'0': 6.0, '1': 6.01, '2': 6.01, '4': 6.0, '5': 6.01, '9': 6.01, '10': 6.21, '12': 6.18, '13': 6.28, '14': 6.28, '17': 6.29, '29': 6.42, '31': 6.42, '33': 6.55, '35': 6.55, '36': 6.55, '37': 6.64, '39': 6.72, '45': 6.71, '46': 6.71, '48': 6.76, '55': 6.81, '59': 6.83, '62': 6.66, '67': 6.74, '68': 6.76, '69': 6.72, '80': 6.77, '86': 6.97, '90': 6.99, '100': 7.12}, 'shotsTotal': {'10': 1.0}, 'shotsBlocked': {'10': 1.0}, 'clearances': {'48': 1.0, '55': 1.0, '68': 1.0, '80': 1.0, '90': 1.0, '100': 1.0}, 'interceptions': {'13': 1.0, '86': 1.0}, 'touches': {'0': 2.0, '1': 2.0, '2': 1.0, '4': 3.0, '5': 1.0, '9': 1.0, '10': 3.0, '11': 1.0, '13': 1.0, '14': 1.0, '17': 1.0, '18': 1.0, '21': 1.0, '29': 2.0, '30': 1.0, '31': 1.0, '33': 2.0, '35': 1.0, '36': 1.0, '39': 1.0, '40': 1.0, '45': 1.0, '46': 1.0, '48': 1.0, '55': 1.0, '67': 2.0, '68': 1.0, '69': 1.0, '80': 1.0, '86': 1.0, '90': 2.0, '97': 1.0, '99': 1.0, '100': 2.0}, 'passesTotal': {'0': 2.0, '1': 2.0, '2': 1.0, '4': 2.0, '5': 1.0, '9': 1.0, '10': 2.0, '14': 1.0, '17': 1.0, '31': 1.0, '35': 1.0, '36': 1.0, '46': 1.0, '29': 1.0, '33': 1.0, '45': 1.0, '67': 1.0}, 'passesAccurate': {'0': 2.0, '1': 2.0, '2': 1.0, '4': 1.0, '5': 1.0, '9': 1.0, '10': 2.0, '14': 1.0, '17': 1.0, '31': 1.0, '35': 1.0, '36': 1.0, '46': 1.0}, 'passSuccess': {'0': 100.0, '1': 100.0, '2': 100.0, '4': 50.0, '5': 100.0, '9': 100.0, '10': 100.0, '14': 100.0, '17': 100.0, '31': 100.0, '35': 100.0, '36': 100.0, '46': 100.0, '29': 0.0, '33': 0.0, '45': 0.0, '67': 0.0}, 'aerialsTotal': {'39': 1.0}, 'aerialsWon': {'39': 1.0}, 'defensiveAerials': {'39': 1.0}, 'cornersTotal': {'10': 1.0}, 'throwInsTotal': {'11': 1.0, '18': 1.0, '21': 1.0, '40': 1.0, '69': 1.0, '99': 1.0}, 'throwInsAccurate': {'11': 1.0, '18': 1.0, '69': 1.0, '99': 1.0}, 'tacklesTotal': {'29': 1.0, '33': 1.0, '67': 1.0, '12': 1.0, '68': 1.0, '69': 1.0}, 'tackleSuccessful': {'29': 1.0, '33': 1.0, '67': 1.0}, 'tackleUnsuccesful': {'12': 1.0, '68': 1.0, '69': 1.0}, 'tackleSuccess': {'29': 100.0, '33': 100.0, '67': 100.0, '12': 0.0, '68': 0.0, '69': 0.0}, 'dribbledPast': {'12': 1.0, '68': 1.0, '69': 1.0}}",,,,,,,13
334087,6,Gabriel Magalhães,DC,190,78,26,True,False,home,"{'possession': {'1': 3.0, '2': 2.0, '4': 3.0, '9': 1.0, '10': 1.0, '12': 1.0, '14': 1.0, '25': 1.0, '31': 2.0, '33': 1.0, '34': 3.0, '35': 3.0, '46': 1.0, '48': 1.0, '50': 1.0, '58': 1.0, '60': 2.0, '61': 1.0, '69': 1.0, '70': 1.0, '78': 1.0, '94': 1.0}, 'ratings': {'0': 6.0, '1': 6.0, '2': 6.11, '4': 6.11, '7': 6.1, '9': 6.09, '10': 6.09, '11': 6.08, '12': 6.09, '14': 6.09, '25': 6.09, '31': 6.09, '33': 6.1, '34': 6.1, '35': 6.28, '36': 6.27, '37': 6.33, '46': 6.43, '48': 6.56, '50': 6.57, '51': 6.52, '52': 6.65, '58': 6.63, '60': 6.62, '61': 6.62, '62': 6.39, '63': 6.44, '64': 6.52, '68': 6.57, '69': 6.57, '70': 6.58, '71': 6.61, '78': 6.8, '93': 6.89, '94': 6.9, '97': 6.95}, 'shotsTotal': {'51': 1.0}, 'shotsOffTarget': {'51': 1.0}, 'clearances': {'48': 1.0, '63': 1.0, '68': 1.0, '97': 1.0}, 'interceptions': {'2': 1.0}, 'touches': {'1': 3.0, '2': 3.0, '4': 3.0, '9': 2.0, '10': 1.0, '11': 1.0, '12': 1.0, '14': 1.0, '25': 1.0, '31': 2.0, '33': 1.0, '34': 3.0, '35': 4.0, '44': 1.0, '46': 1.0, '48': 2.0, '50': 1.0, '51': 1.0, '52': 1.0, '58': 1.0, '60': 2.0, '61': 1.0, '63': 1.0, '64': 1.0, '68': 1.0, '69': 1.0, '70': 1.0, '71': 1.0, '78': 1.0, '93': 1.0, '94': 1.0, '97': 1.0}, 'passesTotal': {'1': 3.0, '2': 2.0, '4': 3.0, '9': 1.0, '10': 1.0, '12': 1.0, '14': 1.0, '25': 1.0, '31': 2.0, '33': 1.0, '34': 3.0, '35': 3.0, '46': 1.0, '48': 1.0, '50': 1.0, '60': 2.0, '61': 1.0, '69': 1.0, '70': 1.0, '78': 1.0, '94': 1.0, '58': 1.0}, 'passesAccurate': {'1': 3.0, '2': 2.0, '4': 3.0, '9': 1.0, '10': 1.0, '12': 1.0, '14': 1.0, '25': 1.0, '31': 2.0, '33': 1.0, '34': 3.0, '35': 3.0, '46': 1.0, '48': 1.0, '50': 1.0, '60': 1.0, '61': 1.0, '69': 1.0, '70': 1.0, '78': 1.0, '94': 1.0}, 'passesKey': {'46': 1.0, '78': 1.0}, 'passSuccess': {'1': 100.0, '2': 100.0, '4': 100.0, '9': 100.0, '10': 100.0, '12': 100.0, '14': 100.0, '25': 100.0, '31': 100.0, '33': 100.0, '34': 100.0, '35': 100.0, '46': 100.0, '48': 100.0, '50': 100.0, '60': 50.0, '61': 100.0, '69': 100.0, '70': 100.0, '78': 100.0, '94': 100.0, '58': 0.0}, 'aerialsTotal': {'48': 1.0, '9': 1.0, '11': 1.0, '51': 1.0}, 'aerialsWon': {'48': 1.0}, 'aerialSuccess': {'9': 0.0, '11': 0.0, '51': 0.0}, 'offensiveAerials': {'9': 1.0, '11': 1.0, '51': 1.0}, 'defensiveAerials': {'48': 1.0}, 'foulsCommited': {'7': 1.0, '36': 1.0}, 'tacklesTotal': {'52': 1.0, '62': 1.0}, 'tackleSuccessful': {'52': 1.0}, 'tackleUnsuccesful': {'62': 1.0}, 'tackleSuccess': {'52': 100.0, '62': 0.0}, 'dribbledPast': {'62': 1.0}, 'dribblesWon': {'35': 1.0}, 'dribblesAttempted': {'35': 1.0}, 'dribbleSuccess': {'35': 100.0}}",,,,,,,13
361822,2,William Saliba,DC,192,92,23,True,False,home,"{'possession': {'0': 1.0, '1': 5.0, '2': 2.0, '3': 1.0, '4': 5.0, '9': 1.0, '10': 2.0, '11': 1.0, '14': 2.0, '16': 2.0, '18': 1.0, '25': 1.0, '29': 1.0, '30': 1.0, '31': 2.0, '33': 1.0, '34': 4.0, '35': 2.0, '36': 2.0, '37': 1.0, '40': 2.0, '41': 2.0, '46': 2.0, '57': 1.0, '60': 1.0, '68': 1.0, '69': 3.0, '94': 1.0}, 'ratings': {'0': 6.13, '1': 6.14, '2': 6.15, '3': 6.28, '4': 6.29, '9': 6.29, '10': 6.31, '11': 6.31, '14': 6.31, '16': 6.31, '18': 6.32, '25': 6.33, '27': 6.61, '29': 6.6, '30': 6.72, '31': 6.73, '33': 6.73, '34': 6.74, '35': 6.74, '36': 6.84, '37': 6.91, '40': 6.9, '41': 6.9, '46': 6.91, '55': 6.96, '57': 7.03, '60': 7.04, '62': 6.84, '68': 6.84, '69': 6.85, '92': 6.94, '93': 7.02, '94': 7.02}, 'clearances': {'30': 1.0, '55': 1.0}, 'interceptions': {'27': 1.0, '36': 1.0}, 'touches': {'0': 2.0, '1': 5.0, '2': 2.0, '3': 2.0, '4': 5.0, '9': 1.0, '10': 2.0, '11': 1.0, '14': 2.0, '16': 2.0, '18': 1.0, '25': 1.0, '27': 3.0, '29': 1.0, '30': 4.0, '31': 2.0, '33': 1.0, '34': 4.0, '35': 2.0, '36': 3.0, '37': 1.0, '40': 2.0, '41': 2.0, '46': 2.0, '55': 1.0, '57': 1.0, '60': 1.0, '68': 1.0, '69': 3.0, '92': 1.0, '93': 1.0, '94': 1.0}, 'passesTotal': {'0': 1.0, '1': 5.0, '2': 2.0, '3': 1.0, '4': 5.0, '9': 1.0, '10': 2.0, '11': 1.0, '14': 2.0, '16': 2.0, '18': 1.0, '25': 1.0, '31': 2.0, '33': 1.0, '34': 4.0, '35': 2.0, '36': 2.0, '37': 1.0, '40': 2.0, '41': 2.0, '46': 2.0, '60': 1.0, '68': 1.0, '69': 3.0, '94': 1.0, '29': 1.0, '30': 1.0, '57': 1.0}, 'passesAccurate': {'0': 1.0, '1': 5.0, '2': 2.0, '3': 1.0, '4': 5.0, '9': 1.0, '10': 2.0, '11': 1.0, '14': 2.0, '16': 2.0, '18': 1.0, '25': 1.0, '31': 2.0, '33': 1.0, '34': 4.0, '35': 2.0, '36': 2.0, '37': 1.0, '40': 2.0, '41': 2.0, '46': 2.0, '60': 1.0, '68': 1.0, '69': 3.0, '94': 1.0}, 'passSuccess': {'0': 100.0, '1': 100.0, '2': 100.0, '3': 100.0, '4': 100.0, '9': 100.0, '10': 100.0, '11': 100.0, '14': 100.0, '16': 100.0, '18': 100.0, '25': 100.0, '31': 100.0, '33': 100.0, '34': 100.0, '35': 100.0, '36': 100.0, '37': 100.0, '40': 100.0, '41': 100.0, '46': 100.0, '60': 100.0, '68': 100.0, '69': 100.0, '94': 100.0, '29': 0.0, '30': 0.0, '57': 0.0}, 'aerialsTotal': {'57': 1.0, '40': 1.0}, 'aerialsWon': {'57': 1.0}, 'aerialSuccess': {'40': 0.0}, 'defensiveAerials': {'40': 1.0, '57': 1.0}, 'tacklesTotal': {'0': 1.0, '3': 1.0, '30': 1.0, '92': 1.0, '93': 1.0}, 'tackleSuccessful': {'0': 1.0, '3': 1.0, '30': 1.0, '92': 1.0, '93': 1.0}, 'tackleSuccess': {'0': 100.0, '3': 100.0, '30': 100.0, '92': 100.0, '93': 100.0}}",,,,,,,13
388650,12,Jurriën Timber,DL,179,79,23,True,False,home,"{'possession': {'3': 2.0, '10': 1.0, '18': 1.0, '23': 1.0, '31': 1.0, '33': 1.0, '37': 1.0, '40': 2.0, '50': 1.0, '57': 1.0, '58': 2.0, '68': 1.0}, 'ratings': {'0': 6.0, '1': 5.98, '2': 6.12, '3': 6.11, '10': 6.11, '13': 6.1, '18': 6.11, '22': 6.09, '23': 6.05, '28': 6.1, '31': 6.1, '33': 6.24, '37': 6.34, '40': 6.35, '50': 6.44, '56': 6.49, '57': 6.56, '58': 6.56, '59': 6.61, '61': 6.71, '62': 6.54, '68': 6.54, '70': 6.53, '74': 6.41}, 'clearances': {'28': 1.0, '56': 1.0, '59': 1.0}, 'interceptions': {'61': 1.0}, 'touches': {'1': 1.0, '2': 1.0, '3': 2.0, '10': 1.0, '18': 1.0, '22': 1.0, '23': 2.0, '25': 1.0, '28': 1.0, '31': 1.0, '33': 2.0, '37': 1.0, '40': 2.0, '47': 1.0, '50': 2.0, '52': 1.0, '56': 1.0, '57': 2.0, '58': 2.0, '59': 1.0, '60': 1.0, '61': 4.0, '68': 1.0}, 'passesTotal': {'3': 2.0, '10': 1.0, '18': 1.0, '31': 1.0, '33': 1.0, '37': 1.0, '40': 2.0, '50': 1.0, '58': 2.0, '68': 1.0, '23': 1.0, '57': 1.0}, 'passesAccurate': {'3': 1.0, '10': 1.0, '18': 1.0, '31': 1.0, '33': 1.0, '37': 1.0, '40': 2.0, '50': 1.0, '58': 2.0, '68': 1.0}, 'passesKey': {'50': 1.0}, 'passSuccess': {'3': 50.0, '10': 100.0, '18': 100.0, '31': 100.0, '33': 100.0, '37': 100.0, '40': 100.0, '50': 100.0, '58': 100.0, '68': 100.0, '23': 0.0, '57': 0.0}, 'aerialsTotal': {'13': 1.0, '22': 1.0}, 'offensiveAerials': {'22': 1.0}, 'defensiveAerials': {'13': 1.0}, 'throwInsTotal': {'25': 1.0, '50': 1.0, '52': 1.0, '60': 1.0, '61': 2.0}, 'throwInsAccurate': {'25': 1.0, '50': 1.0, '52': 1.0, '60': 1.0, '61': 1.0}, 'foulsCommited': {'70': 1.0, '74': 1.0}, 'tacklesTotal': {'2': 1.0, '33': 1.0}, 'tackleSuccessful': {'2': 1.0, '33': 1.0}, 'tackleSuccess': {'2': 100.0, '33': 100.0}, 'dribblesAttempted': {'1': 1.0}, 'dribblesLost': {'1': 1.0}, 'dispossessed': {'23': 1.0}}",273257.0,"{'value': 2, 'displayName': 'SecondHalf'}",84.0,,,,13
238940,5,Thomas Partey,MC,185,77,31,True,False,home,"{'possession': {'0': 1.0, '1': 1.0, '2': 1.0, '4': 1.0, '11': 1.0, '13': 1.0, '16': 2.0, '30': 1.0, '32': 1.0, '34': 2.0, '36': 2.0, '41': 1.0, '45': 1.0, '50': 1.0, '63': 1.0, '65': 1.0, '68': 1.0, '70': 1.0, '81': 1.0, '90': 1.0, '91': 1.0, '93': 1.0}, 'ratings': {'0': 6.0, '1': 6.0, '2': 6.01, '4': 6.11, '6': 6.24, '11': 6.24, '12': 6.34, '13': 6.35, '16': 6.35, '23': 6.45, '27': 6.42, '30': 6.42, '32': 6.42, '34': 6.43, '36': 6.42, '37': 6.54, '41': 6.61, '45': 6.68, '47': 6.67, '48': 6.57, '50': 6.57, '62': 6.44, '63': 6.41, '65': 6.4, '68': 6.57, '70': 6.57, '80': 6.74, '81': 6.75, '88': 6.89, '90': 6.88, '91': 6.89, '93': 6.89, '100': 6.87}, 'interceptions': {'4': 1.0, '12': 1.0, '23': 1.0, '41': 1.0, '88': 1.0}, 'touches': {'0': 1.0, '1': 1.0, '2': 1.0, '4': 2.0, '6': 1.0, '11': 1.0, '12': 1.0, '13': 1.0, '16': 2.0, '23': 1.0, '30': 1.0, '32': 1.0, '34': 2.0, '36': 2.0, '41': 4.0, '45': 1.0, '50': 1.0, '63': 1.0, '65': 1.0, '68': 2.0, '70': 1.0, '80': 2.0, '81': 1.0, '86': 1.0, '88': 2.0, '90': 1.0, '91': 1.0, '93': 2.0}, 'passesTotal': {'0': 1.0, '1': 1.0, '2': 1.0, '4': 1.0, '11': 1.0, '13': 1.0, '16': 2.0, '32': 1.0, '34': 2.0, '36': 2.0, '41': 1.0, '50': 1.0, '63': 1.0, '68': 1.0, '70': 1.0, '81': 1.0, '91': 1.0, '30': 1.0, '45': 1.0, '65': 1.0, '90': 1.0, '93': 1.0}, 'passesAccurate': {'0': 1.0, '1': 1.0, '2': 1.0, '4': 1.0, '11': 1.0, '13': 1.0, '16': 2.0, '32': 1.0, '34': 2.0, '36': 1.0, '41': 1.0, '50': 1.0, '63': 1.0, '68': 1.0, '70': 1.0, '81': 1.0, '91': 1.0}, 'passSuccess': {'0': 100.0, '1': 100.0, '2': 100.0, '4': 100.0, '11': 100.0, '13': 100.0, '16': 100.0, '32': 100.0, '34': 100.0, '36': 50.0, '41': 100.0, '50': 100.0, '63': 100.0, '68': 100.0, '70': 100.0, '81': 100.0, '91': 100.0, '30': 0.0, '45': 0.0, '65': 0.0, '90': 0.0, '93': 0.0}, 'aerialsTotal': {'45': 1.0}, 'aerialsWon': {'45': 1.0}, 'defensiveAerials': {'45': 1.0}, 'foulsCommited': {'47': 1.0, '100': 1.0}, 'tacklesTotal': {'6': 1.0, '27': 1.0, '63': 1.0}, 'tackleSuccessful': {'6': 1.0}, 'tackleUnsuccesful': {'27': 1.0, '63': 1.0}, 'tackleSuccess': {'6': 100.0, '27': 0.0, '63': 0.0}, 'dribbledPast': {'27': 1.0, '63': 1.0}, 'dribblesWon': {'68': 1.0}, 'dribblesAttempted': {'68': 1.0}, 'dribbleSuccess': {'68': 100.0}, 'dispossessed': {'41': 1.0}}",,,,,,,13
247454,8,Martin Ødegaard,MC,178,68,25,True,False,home,"{'possession': {'0': 2.0, '5': 1.0, '7': 2.0, '9': 1.0, '10': 1.0, '22': 1.0, '24': 1.0, '25': 1.0, '32': 1.0, '33': 1.0, '41': 1.0, '43': 1.0, '45': 1.0, '48': 1.0, '69': 2.0, '70': 1.0}, 'ratings': {'0': 5.97, '5': 5.97, '7': 6.26, '9': 6.26, '10': 6.26, '17': 6.29, '19': 6.26, '22': 6.33, '24': 6.26, '25': 6.26, '32': 6.26, '33': 6.42, '34': 6.46, '37': 6.57, '41': 6.57, '43': 6.58, '45': 6.58, '48': 6.56, '56': 6.69, '57': 6.78, '62': 6.64, '69': 6.64, '70': 6.63}, 'shotsTotal': {'17': 1.0}, 'shotsOnTarget': {'17': 1.0}, 'touches': {'0': 2.0, '5': 1.0, '7': 2.0, '9': 1.0, '10': 1.0, '17': 1.0, '19': 1.0, '22': 1.0, '24': 3.0, '25': 1.0, '32': 1.0, '33': 2.0, '34': 1.0, '41': 1.0, '43': 1.0, '45': 1.0, '48': 1.0, '56': 1.0, '57': 1.0, '59': 1.0, '69': 2.0, '70': 2.0}, 'passesTotal': {'0': 2.0, '5': 1.0, '7': 2.0, '10': 1.0, '25': 1.0, '41': 1.0, '43': 1.0, '69': 2.0, '9': 1.0, '22': 1.0, '24': 1.0, '32': 1.0, '33': 1.0, '45': 1.0, '48': 1.0, '70': 1.0}, 'passesAccurate': {'0': 1.0, '5': 1.0, '7': 2.0, '10': 1.0, '25': 1.0, '41': 1.0, '43': 1.0, '69': 1.0}, 'passesKey': {'7': 1.0}, 'passSuccess': {'0': 50.0, '5': 100.0, '7': 100.0, '10': 100.0, '25': 100.0, '41': 100.0, '43': 100.0, '69': 50.0, '9': 0.0, '22': 0.0, '24': 0.0, '32': 0.0, '33': 0.0, '45': 0.0, '48': 0.0, '70': 0.0}, 'aerialsTotal': {'22': 1.0}, 'aerialsWon': {'22': 1.0}, 'offensiveAerials': {'22': 1.0}, 'tacklesTotal': {'56': 1.0, '57': 1.0, '0': 1.0}, 'tackleSuccessful': {'56': 1.0, '57': 1.0}, 'tackleUnsuccesful': {'0': 1.0}, 'tackleSuccess': {'56': 100.0, '57': 100.0, '0': 0.0}, 'dribbledPast': {'0': 1.0}, 'dribblesWon': {'33': 1.0}, 'dribblesAttempted': {'33': 1.0}, 'dribbleSuccess': {'33': 100.0}, 'dispossessed': {'19': 1.0, '24': 2.0}}",380706.0,"{'value': 2, 'displayName': 'SecondHalf'}",77.0,,,,13
332325,41,Declan Rice,MC,188,84,25,True,False,home,"{'possession': {'1': 1.0, '4': 2.0, '8': 1.0, '9': 1.0, '11': 1.0, '13': 1.0, '29': 1.0, '31': 1.0, '33': 1.0, '45': 1.0, '48': 1.0, '50': 2.0, '51': 1.0}, 'ratings': {'0': 6.0, '1': 6.0, '4': 6.01, '8': 6.01, '9': 6.01, '11': 6.0, '13': 6.0, '29': 6.01, '31': 6.01, '33': 6.01, '35': 6.0, '37': 6.11, '41': 6.06, '45': 6.07, '48': 6.16, '50': 6.13, '51': 6.12, '52': 6.24, '53': 5.06}, 'shotsTotal': {'50': 1.0}, 'shotsOffTarget': {'50': 1.0}, 'touches': {'1': 1.0, '4': 2.0, '5': 1.0, '8': 1.0, '9': 1.0, '11': 1.0, '13': 1.0, '29': 1.0, '31': 1.0, '33': 1.0, '41': 1.0, '45': 1.0, '46': 1.0, '48': 1.0, '50': 3.0, '51': 1.0, '52': 2.0}, 'passesTotal': {'1': 1.0, '4': 2.0, '8': 1.0, '9': 1.0, '13': 1.0, '29': 1.0, '31': 1.0, '33': 1.0, '45': 1.0, '48': 1.0, '50': 2.0}, 'passesAccurate': {'1': 1.0, '4': 2.0, '8': 1.0, '9': 1.0, '13': 1.0, '29': 1.0, '31': 1.0, '33': 1.0, '45': 1.0, '48': 1.0, '50': 2.0}, 'passSuccess': {'1': 100.0, '4': 100.0, '8': 100.0, '9': 100.0, '13': 100.0, '29': 100.0, '31': 100.0, '33': 100.0, '45': 100.0, '48': 100.0, '50': 100.0}, 'aerialsTotal': {'48': 1.0}, 'aerialsWon': {'48': 1.0}, 'defensiveAerials': {'48': 1.0}, 'cornersTotal': {'50': 1.0}, 'offsidesCaught': {'35': 1.0}, 'foulsCommited': {'41': 1.0, '52': 1.0}, 'dribblesWon': {'52': 1.0}, 'dribblesAttempted': {'52': 1.0}, 'dribbleSuccess': {'52': 100.0}, 'dispossessed': {'41': 1.0}}",,,,,,,13
